board,avg_2seg_orient,avg_3seg_orient,seg2_same_orient,seg2_3_same_orient,seg2_dist_to_left,seg2_dist_to_right,seg2_dist_to_upper,seg2_dist_to_bottom,seg3_dist_to_left,seg3_dist_to_right,seg3_dist_to_upper,seg3_dist_to_bottom,avg_spread_2_2,avg_spread_2_3,avg_spread_all,seg2_ships_whole_at_edge,seg3_ships_whole_at_edge,total_ships_whole_at_edge,seg2_ships_touching_edge,seg3_ships_touching_edge,total_ships_touching_edge
000000203000203000003000000000000220,0.0,-1.0,False,False,1.5,3.0,3.0,1.5,2.0,3.0,1.0,2.0,4.949747468305833,2.7078273895292577,3.4551340824547823,2.0,0.0,2.0,0.0,0.0,0.0
333000000000000200000200000000022000,0.0,1.0,False,False,2.0,2.5,3.5,1.0,0.0,3.0,0.0,5.0,2.9154759474226504,4.113249964638435,3.71399195889984,1.0,1.0,2.0,0.0,0.0,0.0
000000000333000000000022020000020000,0.0,1.0,False,False,2.5,2.0,3.5,1.0,3.0,0.0,1.0,4.0,3.8078865529319534,3.335662520727637,3.493070531462409,0.0,0.0,0.0,2.0,1.0,3.0
000000000000030002030002030000000220,0.0,-1.0,False,False,4.0,0.5,3.5,1.0,1.0,4.0,2.0,1.0,2.9154759474226504,3.6163454964328494,3.3827223134294493,2.0,0.0,2.0,0.0,0.0,0.0
200000200000000003000003000203000200,-2.0,-1.0,True,True,1.5,3.5,2.0,2.0,5.0,0.0,2.0,1.0,5.0,4.045084971874737,4.363389981249825,1.0,1.0,2.0,1.0,0.0,1.0
002200000000000020000020000000000333,0.0,1.0,False,False,3.0,1.5,1.0,3.5,3.0,0.0,5.0,0.0,2.9154759474226504,3.8600766272276377,3.5452097339593087,1.0,1.0,2.0,0.0,0.0,0.0
030000030000030020000020000000022000,0.0,-1.0,False,False,2.5,2.0,3.5,1.0,1.0,4.0,0.0,3.0,3.5355339059327378,3.69261542019948,3.640254915443899,1.0,0.0,1.0,0.0,1.0,1.0
000022003000003000003000200000200000,0.0,-1.0,False,False,2.0,2.5,2.0,2.5,2.0,3.0,1.0,2.0,6.363961030678928,3.2015621187164243,4.255695089370592,2.0,0.0,2.0,0.0,0.0,0.0
020003020003000003000000220000000000,0.0,-1.0,False,False,0.5,4.0,2.0,2.5,5.0,0.0,0.0,3.0,3.5355339059327378,4.71972789367263,4.324996564425999,0.0,1.0,1.0,2.0,0.0,2.0
333000000000000022000000200000200000,0.0,1.0,False,False,2.0,2.5,3.0,1.5,0.0,3.0,0.0,5.0,5.1478150704935,4.320450551397859,4.59623872442974,1.0,1.0,2.0,1.0,0.0,1.0
200220200000000000000333000000000000,0.0,1.0,False,False,1.5,3.0,0.0,4.5,3.0,0.0,3.0,2.0,3.5355339059327378,3.879185915588706,3.764635245703383,2.0,0.0,2.0,0.0,1.0,1.0
003330000000002200200000200000000000,0.0,1.0,False,False,1.0,3.5,2.5,2.0,2.0,1.0,0.0,5.0,2.9154759474226504,3.335662520727637,3.195600329625975,1.0,1.0,2.0,0.0,0.0,0.0
002200000000000333000000000000000220,2.0,1.0,True,True,2.5,1.5,2.5,2.5,3.0,0.0,2.0,3.0,5.0990195135927845,2.7706906325745546,3.5468002595806314,2.0,0.0,2.0,0.0,1.0,1.0
022003000003000003000000000000000220,2.0,-1.0,True,False,2.0,2.0,2.5,2.5,5.0,0.0,0.0,3.0,5.385164807134504,3.956028408649512,4.43240720814451,2.0,1.0,3.0,0.0,0.0,0.0
000000033300000000002002002002000000,-2.0,1.0,True,False,3.5,1.5,3.0,1.0,1.0,2.0,1.0,4.0,3.0,3.2025624189766635,3.135041612651109,1.0,0.0,1.0,0.0,0.0,0.0
000000003330000000022000000000220000,2.0,1.0,True,True,0.5,3.5,4.0,1.0,2.0,1.0,1.0,4.0,2.23606797749979,3.608495283014151,3.151019514509364,1.0,0.0,1.0,0.0,0.0,0.0
000000000000000022030000030220030000,2.0,-1.0,True,False,3.5,0.5,3.0,2.0,1.0,4.0,3.0,0.0,2.23606797749979,3.2655644370746373,2.922398950549688,0.0,0.0,0.0,1.0,1.0,2.0
000000000003000003200003200000000022,0.0,-1.0,False,False,2.0,2.5,4.0,0.5,5.0,0.0,1.0,2.0,4.743416490252569,4.130767259802193,4.334983669952318,2.0,1.0,3.0,0.0,0.0,0.0
000000220333000000002000002000000000,0.0,1.0,False,False,1.0,3.5,2.0,2.5,3.0,0.0,1.0,4.0,2.9154759474226504,3.350781059358212,3.2056793553796914,0.0,0.0,0.0,1.0,1.0,2.0
333000000000000020000020020000020000,-2.0,1.0,True,False,2.5,2.5,3.0,1.0,0.0,3.0,0.0,5.0,3.605551275463989,4.202562418976664,4.003558704472439,0.0,1.0,1.0,1.0,0.0,1.0
002000002000000020000020000000000333,-2.0,1.0,True,False,3.0,2.0,1.0,3.0,3.0,0.0,5.0,0.0,2.8284271247461903,3.712214450449026,3.417618675214748,0.0,1.0,1.0,1.0,0.0,1.0
000000022020000020030000030000030000,0.0,-1.0,False,False,2.5,2.0,1.0,3.5,1.0,4.0,3.0,0.0,2.549509756796392,3.473253051551218,3.1653386199662763,0.0,0.0,0.0,0.0,1.0,1.0
000000220000000000020003020003000003,0.0,-1.0,False,False,0.5,4.0,2.0,2.5,5.0,0.0,3.0,0.0,2.549509756796392,4.71972789367263,3.996321848047218,0.0,1.0,1.0,1.0,0.0,1.0
000333220000000000000000000000002200,2.0,1.0,True,True,1.0,3.0,3.0,2.0,3.0,0.0,0.0,5.0,4.47213595499958,4.430104099547767,4.444114718031705,1.0,1.0,2.0,1.0,0.0,1.0
000002000002300000300002300002000000,-2.0,-1.0,True,True,5.0,0.0,1.5,2.5,0.0,5.0,2.0,1.0,3.0,5.30755387715496,4.53836925143664,2.0,1.0,3.0,0.0,0.0,0.0
000200000200000000000022000000000333,0.0,1.0,False,False,3.5,1.0,1.5,3.0,3.0,0.0,5.0,0.0,2.9154759474226504,3.335662520727637,3.195600329625975,0.0,1.0,1.0,2.0,0.0,2.0
000000000002000002333000000000000022,0.0,1.0,False,False,4.5,0.0,3.0,1.5,0.0,3.0,3.0,2.0,3.5355339059327378,4.15156537340402,3.946221550913593,2.0,0.0,2.0,0.0,1.0,1.0
000220000000000333000000002200000000,2.0,1.0,True,True,2.5,1.5,2.0,3.0,3.0,0.0,2.0,3.0,4.123105625617661,2.280776406404416,2.894886146142164,1.0,0.0,1.0,0.0,1.0,1.0
000000000000300000302000302022000000,0.0,-1.0,False,False,3.0,1.5,3.5,1.0,0.0,5.0,2.0,1.0,2.549509756796392,3.335662520727637,3.0736115994172217,0.0,1.0,1.0,1.0,0.0,1.0
000333220000000000200000200000000000,0.0,1.0,False,False,0.0,4.5,2.0,2.5,3.0,0.0,0.0,5.0,2.549509756796392,4.477563925503792,3.834879202601325,1.0,1.0,2.0,1.0,0.0,1.0
022000000000000000020003020003000003,0.0,-1.0,False,False,1.0,3.5,1.5,3.0,5.0,0.0,3.0,0.0,3.5355339059327378,4.6731008902583,4.293911895483112,1.0,1.0,2.0,0.0,0.0,0.0
000000300022300000300000000000000022,2.0,-1.0,True,False,4.0,0.0,3.0,2.0,0.0,5.0,1.0,2.0,4.0,5.0090495709212135,4.672699713947476,1.0,1.0,2.0,1.0,0.0,1.0
003330000000002002002002000000000000,-2.0,1.0,True,False,3.5,1.5,2.0,2.0,2.0,1.0,0.0,5.0,3.0,2.9470722611418383,2.9647148407612254,1.0,1.0,2.0,0.0,0.0,0.0
000000002200000000030200030200030000,0.0,-1.0,False,False,2.5,2.0,2.0,2.5,1.0,4.0,3.0,0.0,2.549509756796392,2.7078273895292577,2.6550548452849694,0.0,0.0,0.0,0.0,1.0,1.0
000000333020000020000000000000000022,0.0,1.0,False,False,4.0,0.5,3.0,1.5,0.0,3.0,1.0,4.0,3.5355339059327378,4.178227085758217,3.963996025816391,1.0,0.0,1.0,0.0,1.0,1.0
002200000003000003000203000200000000,0.0,-1.0,False,False,2.5,2.0,1.5,3.0,5.0,0.0,1.0,2.0,3.5355339059327378,2.850781059358212,3.079032008216388,1.0,1.0,2.0,0.0,0.0,0.0
000000003000003000003000000020022020,0.0,-1.0,False,False,2.5,2.0,4.5,0.0,2.0,3.0,1.0,2.0,2.549509756796392,3.1214716919327667,2.930817713553976,1.0,0.0,1.0,1.0,0.0,1.0
333000000000000022000000000000002200,2.0,1.0,True,True,3.0,1.0,3.5,1.5,0.0,3.0,0.0,5.0,3.605551275463989,4.625641064302275,4.285611134689513,1.0,1.0,2.0,1.0,0.0,1.0
000022000000003330000000220000000000,2.0,1.0,True,True,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,5.656854249492381,2.850781059358212,3.786138789402935,1.0,0.0,1.0,1.0,0.0,1.0
003330000000000000000000000020220020,0.0,1.0,False,False,2.0,2.5,4.5,0.0,2.0,1.0,0.0,5.0,3.5355339059327378,5.099971086197959,4.578492026109552,1.0,1.0,2.0,1.0,0.0,1.0
000000003000003000003022000000000022,2.0,-1.0,True,False,4.0,0.0,4.0,1.0,2.0,3.0,1.0,2.0,2.0,3.2988536207602897,2.865902413840193,1.0,0.0,1.0,1.0,0.0,1.0
200000200000000000020030020030000030,-2.0,-1.0,True,True,0.5,4.5,1.5,2.5,4.0,1.0,3.0,0.0,3.1622776601683795,4.178227085758217,3.8395772772282712,1.0,0.0,1.0,0.0,1.0,1.0
033300000000002000002000200000200000,-2.0,1.0,True,False,1.0,4.0,3.0,1.0,1.0,2.0,0.0,5.0,2.8284271247461903,3.712214450449026,3.417618675214748,1.0,1.0,2.0,0.0,0.0,0.0
000000000000200200200200000000003330,-2.0,1.0,True,False,1.5,3.5,2.0,2.0,2.0,1.0,5.0,0.0,3.0,3.2025624189766635,3.135041612651109,1.0,1.0,2.0,0.0,0.0,0.0
000220000000220000000000000000333000,2.0,1.0,True,True,1.5,2.5,1.0,4.0,0.0,3.0,5.0,0.0,3.605551275463989,4.315775604449292,4.079034161454191,1.0,1.0,2.0,1.0,0.0,1.0
020000020300000300000300020000020000,-2.0,-1.0,True,True,1.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,2.850781059358212,3.2338540395721416,0.0,0.0,0.0,2.0,0.0,2.0
000000220020000020000000003330000000,0.0,1.0,False,False,2.0,2.5,1.0,3.5,2.0,1.0,4.0,1.0,3.5355339059327378,3.2988536207602897,3.3777470491511057,0.0,0.0,0.0,1.0,0.0,1.0
002000002020000020000000333000000000,-2.0,1.0,True,False,3.0,2.0,0.5,3.5,0.0,3.0,4.0,1.0,2.23606797749979,3.772589891296793,3.260415920031125,0.0,0.0,0.0,1.0,1.0,2.0
000000000000022000000022000000000333,2.0,1.0,True,True,2.5,1.5,2.5,2.5,3.0,0.0,5.0,0.0,3.1622776601683795,2.983338825381079,3.0429851036435127,0.0,1.0,1.0,1.0,0.0,1.0
000220000000022000000000000000333000,2.0,1.0,True,True,2.0,2.0,1.0,4.0,0.0,3.0,5.0,0.0,2.8284271247461903,4.315775604449292,3.819992777881591,1.0,1.0,2.0,0.0,0.0,0.0
220220000000300000300000300000000000,2.0,-1.0,True,False,1.5,2.5,0.0,5.0,0.0,5.0,2.0,1.0,3.0,3.825576746897776,3.550384497931851,2.0,1.0,3.0,0.0,0.0,0.0
003020003020003000000000000220000000,0.0,-1.0,False,False,3.5,1.0,2.0,2.5,2.0,3.0,0.0,3.0,3.5355339059327378,2.7078273895292577,2.983729561663751,0.0,0.0,0.0,1.0,1.0,2.0
000200220200000000300000300000300000,0.0,-1.0,False,False,1.5,3.0,0.5,4.0,0.0,5.0,3.0,0.0,2.549509756796392,3.825576746897776,3.400221083530648,0.0,1.0,1.0,2.0,0.0,2.0
000000000000020000020203000203000003,-2.0,-1.0,True,True,2.0,3.0,2.5,1.5,5.0,0.0,3.0,0.0,2.23606797749979,3.166777342733797,2.856540887655795,0.0,1.0,1.0,0.0,0.0,0.0
000000022000000003000003200003200000,0.0,-1.0,False,False,0.5,4.0,2.5,2.0,5.0,0.0,2.0,1.0,3.8078865529319534,4.625641064302275,4.353056227178835,1.0,1.0,2.0,0.0,0.0,0.0
000000020000020022000000000000000333,0.0,1.0,False,False,2.5,2.0,1.5,3.0,3.0,0.0,5.0,0.0,3.5355339059327378,3.825576746897776,3.7288957999094303,0.0,1.0,1.0,1.0,0.0,1.0
333000000000000000000000220022000000,2.0,1.0,True,True,2.0,2.0,4.0,1.0,0.0,3.0,0.0,5.0,4.0,4.6731008902583,4.448733926838867,0.0,1.0,1.0,2.0,0.0,2.0
300000302000302000000000002000002000,-2.0,-1.0,True,True,2.0,3.0,2.5,1.5,0.0,5.0,0.0,3.0,3.0,3.0463408434790527,3.0308938956527016,0.0,1.0,1.0,1.0,0.0,1.0
000020000020003000003022003000000000,0.0,-1.0,False,False,4.0,0.5,1.5,3.0,2.0,3.0,2.0,1.0,2.549509756796392,2.850781059358212,2.750357291837606,0.0,0.0,0.0,2.0,0.0,2.0
333002000002000000000200000200000000,-2.0,1.0,True,False,4.0,1.0,1.5,2.5,0.0,3.0,0.0,5.0,3.605551275463989,4.031128874149275,3.889269674587513,1.0,1.0,2.0,0.0,0.0,0.0
000000020000020000000300220300000300,0.0,-1.0,False,False,0.5,4.0,2.5,2.0,3.0,2.0,3.0,0.0,2.549509756796392,2.850781059358212,2.750357291837606,0.0,0.0,0.0,1.0,1.0,2.0
200030202030002030000000000000000000,-2.0,-1.0,True,True,1.0,4.0,0.5,3.5,4.0,1.0,0.0,3.0,2.23606797749979,3.0463408434790527,2.776249888152632,1.0,0.0,1.0,0.0,1.0,1.0
000000002200000000000002333002000000,0.0,1.0,False,False,3.5,1.0,2.0,2.5,0.0,3.0,4.0,1.0,3.5355339059327378,3.69261542019948,3.640254915443899,1.0,0.0,1.0,0.0,1.0,1.0
000030000030000030022000000002000002,0.0,-1.0,False,False,3.0,1.5,3.5,1.0,4.0,1.0,0.0,3.0,3.8078865529319534,3.420808531678341,3.549834538762879,1.0,0.0,1.0,0.0,1.0,1.0
003330000000000000020002020002000000,-2.0,1.0,True,False,3.0,2.0,3.0,1.0,2.0,1.0,0.0,5.0,4.0,4.031128874149275,4.020752582766183,1.0,1.0,2.0,0.0,0.0,0.0
000000000000000333000000220002000002,0.0,1.0,False,False,2.5,2.0,4.0,0.5,3.0,0.0,2.0,3.0,4.527692569068709,3.3618556388582634,3.750467948928412,1.0,0.0,1.0,1.0,1.0,2.0
000000000000333000000000200002200002,-2.0,1.0,True,False,2.5,2.5,4.0,0.0,0.0,3.0,2.0,3.0,5.0,3.704786484797777,4.136524323198517,2.0,0.0,2.0,0.0,1.0,1.0
000030000030000030002000002020000020,-2.0,-1.0,True,True,3.0,2.0,3.5,0.5,4.0,1.0,0.0,3.0,2.23606797749979,3.350781059358212,2.979210032072072,0.0,0.0,0.0,1.0,1.0,2.0
220000000030022030000030000000000000,2.0,-1.0,True,False,0.5,3.5,1.0,4.0,4.0,1.0,1.0,2.0,2.23606797749979,3.2655644370746373,2.922398950549688,1.0,0.0,1.0,0.0,0.0,0.0
000000000000000000333022000000000022,2.0,1.0,True,True,4.0,0.0,4.0,1.0,0.0,3.0,3.0,2.0,2.0,3.765564437074637,3.1770429580497583,1.0,0.0,1.0,1.0,1.0,2.0
000000302200300000300000000000220000,2.0,-1.0,True,False,1.0,3.0,3.0,2.0,0.0,5.0,1.0,2.0,4.47213595499958,2.8669818343581808,3.4020332079053137,1.0,1.0,2.0,0.0,0.0,0.0
000000000200000203000003000003002200,0.0,-1.0,False,False,2.5,2.0,3.0,1.5,5.0,0.0,2.0,1.0,3.5355339059327378,2.850781059358212,3.079032008216388,1.0,1.0,2.0,0.0,0.0,0.0
000000003000003000003000000020220020,0.0,-1.0,False,False,2.0,2.5,4.5,0.0,2.0,3.0,1.0,2.0,3.5355339059327378,3.2778320424830545,3.3637326636329488,1.0,0.0,1.0,1.0,0.0,1.0
022000000000000000033300000000220000,2.0,1.0,True,True,0.5,3.5,2.5,2.5,1.0,2.0,3.0,2.0,5.0990195135927845,2.7706906325745546,3.5468002595806314,2.0,0.0,2.0,0.0,0.0,0.0
000000000000333020000020000000000022,0.0,1.0,False,False,4.0,0.5,3.5,1.0,0.0,3.0,2.0,3.0,2.549509756796392,3.825576746897776,3.400221083530648,1.0,0.0,1.0,0.0,1.0,1.0
300000300000302000002000000000000220,0.0,-1.0,False,False,2.5,2.0,3.5,1.0,0.0,5.0,0.0,3.0,2.9154759474226504,3.907536453183664,3.576849617929992,1.0,1.0,2.0,0.0,0.0,0.0
000000000000333000000000000022220000,2.0,1.0,True,True,2.0,2.0,4.5,0.5,0.0,3.0,2.0,3.0,4.123105625617661,3.536255069649192,3.7318719216386818,1.0,0.0,1.0,1.0,1.0,2.0
002200000000000000302200300000300000,2.0,-1.0,True,False,2.0,2.0,1.5,3.5,0.0,5.0,3.0,0.0,3.0,3.704786484797777,3.469857656531851,1.0,1.0,2.0,0.0,0.0,0.0
000000000020022020000000003330000000,0.0,1.0,False,False,2.5,2.0,1.5,3.0,2.0,1.0,4.0,1.0,2.549509756796392,2.596291201783626,2.580697386787881,0.0,0.0,0.0,0.0,0.0,0.0
022000000020000020000000003330000000,0.0,1.0,False,False,2.5,2.0,0.5,4.0,2.0,1.0,4.0,1.0,2.9154759474226504,3.4822921381130083,3.293353407882889,1.0,0.0,1.0,0.0,0.0,0.0
220000000000200000200030000030000030,0.0,-1.0,False,False,0.0,4.5,1.0,3.5,4.0,1.0,3.0,0.0,2.549509756796392,4.793537389513045,4.045528178607494,2.0,0.0,2.0,0.0,1.0,1.0
333000000000000220000000000000220000,2.0,1.0,True,True,1.5,2.5,3.5,1.5,0.0,3.0,0.0,5.0,4.242640687119285,4.113249964638435,4.156380205465385,1.0,1.0,2.0,0.0,0.0,0.0
000000000333000000000000200220200000,0.0,1.0,False,False,1.5,3.0,4.0,0.5,3.0,0.0,1.0,4.0,3.5355339059327378,4.178227085758217,3.963996025816391,1.0,0.0,1.0,0.0,1.0,1.0
033300000000000000000000002202000002,0.0,1.0,False,False,3.5,1.0,4.0,0.5,1.0,2.0,0.0,5.0,2.549509756796392,4.71972789367263,3.996321848047218,1.0,1.0,2.0,0.0,0.0,0.0
333000000000000020000020000000000220,0.0,1.0,False,False,3.5,1.0,3.5,1.0,0.0,3.0,0.0,5.0,2.549509756796392,4.747647390851401,4.014934846166398,1.0,1.0,2.0,0.0,0.0,0.0
000000200000200022000000000000000333,0.0,1.0,False,False,2.0,2.5,1.5,3.0,3.0,0.0,5.0,0.0,4.527692569068709,4.178227085758217,4.294715580195048,1.0,1.0,2.0,1.0,0.0,1.0
000000000000000022000000333002000002,0.0,1.0,False,False,4.5,0.0,3.0,1.5,0.0,3.0,4.0,1.0,2.549509756796392,4.031128874149275,3.5372558350316474,1.0,0.0,1.0,1.0,1.0,2.0
300000300000300022000000000022000000,2.0,-1.0,True,False,4.0,0.0,3.0,2.0,0.0,5.0,0.0,3.0,2.0,5.0090495709212135,4.006033047280809,0.0,1.0,1.0,2.0,0.0,2.0
000000333000000002022002000000000000,0.0,1.0,False,False,3.0,1.5,2.5,2.0,0.0,3.0,1.0,4.0,3.5355339059327378,3.166777342733797,3.2896961971334444,1.0,0.0,1.0,0.0,1.0,1.0
020220020000000000000300000300000300,0.0,-1.0,False,False,2.0,2.5,0.0,4.5,3.0,2.0,3.0,0.0,2.549509756796392,4.031128874149275,3.5372558350316474,1.0,0.0,1.0,1.0,1.0,2.0
200000202200000000000000000333000000,0.0,1.0,False,False,1.0,3.5,0.5,4.0,3.0,0.0,4.0,1.0,2.549509756796392,4.334587436308505,3.739561543137801,1.0,0.0,1.0,0.0,1.0,1.0
000000000000022000000022000000333000,2.0,1.0,True,True,2.5,1.5,2.5,2.5,0.0,3.0,5.0,0.0,3.1622776601683795,3.536255069649192,3.411595933155588,0.0,1.0,1.0,1.0,0.0,1.0
220000000000000000003330000000220000,2.0,1.0,True,True,0.0,4.0,2.5,2.5,2.0,1.0,3.0,2.0,5.0,3.553343478334876,4.035562318889917,2.0,0.0,2.0,0.0,0.0,0.0
003330000000000200000202000002000000,-2.0,1.0,True,False,4.0,1.0,2.5,1.5,2.0,1.0,0.0,5.0,2.23606797749979,3.2655644370746373,2.922398950549688,1.0,1.0,2.0,0.0,0.0,0.0
022022000000000000000000000000003330,2.0,1.0,True,True,2.5,1.5,0.0,5.0,2.0,1.0,5.0,0.0,3.0,5.220153254455275,4.48010216963685,2.0,1.0,3.0,0.0,0.0,0.0
020200020200000003000003000003000000,-2.0,-1.0,True,True,2.0,3.0,0.0,4.0,5.0,0.0,2.0,1.0,2.0,3.959276342372363,3.3061842282482417,0.0,1.0,1.0,2.0,0.0,2.0
000000000002220002000000000000033300,0.0,1.0,False,False,2.5,2.0,1.5,3.0,1.0,2.0,5.0,0.0,4.527692569068709,3.981937097448064,4.163855587988279,1.0,1.0,2.0,1.0,0.0,1.0
000000000000033302000002000000000022,0.0,1.0,False,False,4.5,0.0,3.5,1.0,1.0,2.0,2.0,3.0,2.549509756796392,3.473253051551218,3.1653386199662763,2.0,0.0,2.0,0.0,0.0,0.0
000000022003000003220003000000000000,2.0,-1.0,True,False,0.5,3.5,2.0,3.0,5.0,0.0,1.0,2.0,2.23606797749979,4.124913586643351,3.495298383595497,0.0,1.0,1.0,1.0,0.0,1.0
000000022000000030002030002030000000,0.0,-1.0,False,False,1.5,3.0,2.0,2.5,4.0,1.0,2.0,1.0,2.549509756796392,2.6315574657626275,2.604208229440549,0.0,0.0,0.0,0.0,0.0,0.0
020030020030000030000000220000000000,0.0,-1.0,False,False,0.5,4.0,2.0,2.5,4.0,1.0,0.0,3.0,3.5355339059327378,3.825576746897776,3.7288957999094303,0.0,0.0,0.0,2.0,1.0,3.0
200000200000000003002203000003000000,0.0,-1.0,False,False,1.0,3.5,1.5,3.0,5.0,0.0,2.0,1.0,3.5355339059327378,4.045084971874737,3.8752346165607374,1.0,1.0,2.0,0.0,0.0,0.0
000000003330000000002000002000000022,0.0,1.0,False,False,3.0,1.5,4.0,0.5,2.0,1.0,1.0,4.0,2.9154759474226504,3.4822921381130083,3.293353407882889,1.0,0.0,1.0,0.0,0.0,0.0
002200000003022003000003000000000000,2.0,-1.0,True,False,1.5,2.5,1.0,4.0,5.0,0.0,1.0,2.0,2.23606797749979,3.350781059358212,2.979210032072072,1.0,1.0,2.0,0.0,0.0,0.0
000000000200300200300000302200000000,0.0,-1.0,False,False,2.5,2.0,2.5,2.0,0.0,5.0,2.0,1.0,2.549509756796392,3.0233421849084685,2.8653980422044434,0.0,1.0,1.0,0.0,0.0,0.0
000200000200000003000003000203000200,-2.0,-1.0,True,True,3.0,2.0,2.0,2.0,5.0,0.0,2.0,1.0,4.0,2.850781059358212,3.2338540395721416,0.0,1.0,1.0,2.0,0.0,2.0
300000300002300002002000002000000000,-2.0,-1.0,True,True,3.5,1.5,2.0,2.0,0.0,5.0,0.0,3.0,3.605551275463989,4.113249964638435,3.944017068246953,1.0,1.0,2.0,0.0,0.0,0.0
000300220300000302000002000000000000,0.0,-1.0,False,False,2.5,2.0,1.5,3.0,3.0,2.0,0.0,3.0,4.743416490252569,2.5,3.2478054967508565,1.0,0.0,1.0,1.0,1.0,2.0
000000003000003000003000000002220002,0.0,-1.0,False,False,2.5,2.0,4.5,0.0,2.0,3.0,1.0,2.0,4.527692569068709,3.629613402101506,3.928973124423907,2.0,0.0,2.0,0.0,0.0,0.0
000000000000000000030200030202030002,-2.0,-1.0,True,True,4.0,1.0,3.5,0.5,1.0,4.0,3.0,0.0,2.23606797749979,3.0463408434790527,2.776249888152632,1.0,0.0,1.0,0.0,1.0,1.0
000200000200000000000000333002000002,-2.0,1.0,True,False,4.0,1.0,2.0,2.0,0.0,3.0,4.0,1.0,4.47213595499958,4.031128874149275,4.178131234432709,1.0,0.0,1.0,1.0,1.0,2.0
300000300002300002002200000000000000,0.0,-1.0,False,False,3.5,1.0,2.0,2.5,0.0,5.0,0.0,3.0,2.9154759474226504,4.113249964638435,3.71399195889984,1.0,1.0,2.0,0.0,0.0,0.0
000003200003200003000000020000020000,-2.0,-1.0,True,True,0.5,4.5,2.5,1.5,5.0,0.0,0.0,3.0,3.1622776601683795,5.170005358463885,4.500762792365383,1.0,1.0,2.0,1.0,0.0,1.0
000000000000220000000000000000220333,2.0,1.0,True,True,0.0,4.0,3.5,1.5,3.0,0.0,5.0,0.0,3.0,4.054886114323222,3.703257409548815,1.0,1.0,2.0,1.0,0.0,1.0
000000000002333002000000000002000002,-2.0,1.0,True,False,5.0,0.0,2.5,1.5,0.0,3.0,2.0,3.0,3.0,4.374059720088788,3.916039813392525,2.0,0.0,2.0,0.0,1.0,1.0
000002020002020000000000000000000333,-2.0,1.0,True,False,3.0,2.0,0.5,3.5,3.0,0.0,5.0,0.0,4.123105625617661,4.609772228646444,4.44755002763685,1.0,1.0,2.0,0.0,0.0,0.0
022000000000000220000000003330000000,2.0,1.0,True,True,2.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,2.8284271247461903,3.166777342733797,3.0539939367379283,1.0,0.0,1.0,0.0,0.0,0.0
000000000220000000300000300020300020,0.0,-1.0,False,False,3.5,1.0,2.5,2.0,0.0,5.0,3.0,0.0,3.5355339059327378,4.320450551397859,4.058811669576152,0.0,1.0,1.0,1.0,0.0,1.0
000333220000000220000000000000000000,2.0,1.0,True,True,1.5,2.5,1.5,3.5,3.0,0.0,0.0,5.0,3.1622776601683795,2.8508038787245447,2.9546284725391563,0.0,1.0,1.0,1.0,0.0,1.0
000002022002000000000000003330000000,0.0,1.0,False,False,3.0,1.5,0.5,4.0,2.0,1.0,4.0,1.0,3.5355339059327378,3.69261542019948,3.640254915443899,1.0,0.0,1.0,0.0,0.0,0.0
000000000020333020000000220000000000,0.0,1.0,False,False,2.0,2.5,2.5,2.0,0.0,3.0,2.0,3.0,4.301162633521313,2.55146703897897,3.134698903826418,0.0,0.0,0.0,1.0,1.0,2.0
000030220030000030000000220000000000,2.0,-1.0,True,False,0.0,4.0,2.5,2.5,4.0,1.0,0.0,3.0,3.0,4.054886114323222,3.703257409548815,0.0,0.0,0.0,2.0,1.0,3.0
000000000003220003000003022000000000,2.0,-1.0,True,False,0.5,3.5,3.0,2.0,5.0,0.0,1.0,2.0,2.23606797749979,4.265564437074637,3.589065617216354,0.0,1.0,1.0,1.0,0.0,1.0
000000003330000000002200200000200000,0.0,1.0,False,False,1.0,3.5,3.5,1.0,2.0,1.0,1.0,4.0,2.9154759474226504,3.335662520727637,3.195600329625975,1.0,0.0,1.0,0.0,0.0,0.0
220200000200000000000000000000333000,0.0,1.0,False,False,1.5,3.0,0.0,4.5,0.0,3.0,5.0,0.0,2.549509756796392,4.9746833557292485,4.166292156084963,1.0,1.0,2.0,1.0,0.0,1.0
000000022022000000000000000000003330,2.0,1.0,True,True,2.5,1.5,1.0,4.0,2.0,1.0,5.0,0.0,3.0,4.272001872658765,3.848001248439177,0.0,1.0,1.0,1.0,0.0,1.0
000200220200000000000000000000003330,0.0,1.0,False,False,1.5,3.0,0.5,4.0,2.0,1.0,5.0,0.0,2.549509756796392,4.60849528301415,3.922166774274898,0.0,1.0,1.0,2.0,0.0,2.0
000000000000002200000002000002333000,0.0,1.0,False,False,3.5,1.0,2.5,2.0,0.0,3.0,5.0,0.0,2.9154759474226504,3.813051919454225,3.5138599287770336,1.0,1.0,2.0,0.0,0.0,0.0
000000333000000022000000000022000000,2.0,1.0,True,True,4.0,0.0,3.0,2.0,0.0,3.0,1.0,4.0,2.0,4.124913586643351,3.416609057762234,0.0,0.0,0.0,2.0,1.0,3.0
002000002000000000000003200003200003,-2.0,-1.0,True,True,1.0,4.0,2.0,2.0,5.0,0.0,3.0,0.0,4.47213595499958,4.817355019603444,4.702281998068822,1.0,1.0,2.0,1.0,0.0,1.0
