board_state_100chars_code,conf_level,margin_est,margin_highest,rel_error,time_mc
0070070000700700000107777000010747000000774707000707477777770747755555777777777700770070700700700700,3.29,1.0,0.06,0.0,16.25
0070070000707770000007737000000073700000707370000777777700005555570000777777000770070070700700700700,3.29,1.0,0.06,0.0,69.9
0070070000707770000077737000002273700007777370777070777775777777737570444473757777777375700070777570,3.29,1.0,0.06,0.0,5.55
0070070000770070000047077777774770755555470077777747007000077777000000073700000007370000000737070000,3.29,1.0,0.06,0.0,10.28
0070070000770070000047077777774770755555470077777747007000077777000000073700000007371000000737070000,3.29,1.0,0.06,0.0,8.28
0070070000770070000047077777774770755555470077777747007000077777000000073770000007371000000737070000,3.29,1.0,0.06,0.0,11.91
0070070000770070000047077777774770755555470077777747007000077777000000073777770007373337000737777700,3.29,1.0,0.06,0.0,5.99
0070070000770070000047077777774770755555470777777747007000077777000000073777770007373337000737777700,3.29,1.0,0.06,0.0,6.27
0070070000770070700047077777774770755555470777777747007000077777000000073777770007373337000737777700,3.29,1.0,0.06,0.0,5.71
0070070000770070700047077777774770755555470777777747007000077777070000073777770007373337000737777700,3.29,1.0,0.06,0.0,5.3
0070070000770070700047077777774770755555470777777747007070077777070000073777770007373337000737777700,3.29,1.0,0.06,0.0,5.21
0070070000770070700047077777774770755555470777777747707070077777070000073777770007373337000737777700,3.29,1.0,0.06,0.0,4.26
0070070000770070700047077777774770755555470777777747707070077777070000073777770077373337000737777700,3.29,1.0,0.06,0.0,4.3
0070070000777700000072277000007777007000727777000772775700007777570000000757000000075700000007570000,3.29,1.0,0.06,0.0,16.57
0070070000777700000072277000007777007000727777000772775700007777570000000757000100075700000007570000,3.29,1.0,0.06,0.0,7.83
0070070000777700000072277000007777007000727777000772775700007777570007000757000100075700000007570000,3.29,1.0,0.06,0.0,15.9
0070070000777700000072277000007777007000727777000772775700007777570007000757010100075700000007570000,3.29,1.0,0.06,0.0,5.99
0070070000777700000072277000007777007000727777000772775700007777577777000757444400075777770007570000,3.29,1.0,0.06,0.0,6.04
0070070000777700000072277000007777007000727777000772775700007777577777000757444400075777770007570700,3.29,1.0,0.06,0.0,5.59
0070070000777700000072277000007777007000727777000772775700707777577777000757444400075777770007570700,3.29,1.0,0.06,0.0,6.27
0070070000777700000072277000007777007000727777070772775700707777577777000757444400075777770007570700,3.29,1.0,0.06,0.0,6.62
0070070000777700000072277000007777007000727777070772775700707777577777000757444400075777777007570700,3.29,1.0,0.06,0.0,5.35
0070070000777700000072277000007777007000727777070772775700707777577777001757444407075777777007570700,3.29,1.0,0.06,0.0,5.24
0070070000777701000072277000007777007000727777070772775700707777577777722757444477775777777007570700,3.29,1.0,0.06,0.0,1.96
0070070000777770000073337000007777700000700007000700000017000000000070000700070077777770077555557070,3.29,1.0,0.06,0.01168,27.67
0070070000777770000073337000007777700000700007700700000017000000000070000700070077777770077555557070,3.29,1.0,0.06,0.0,53.7
0070070000777770000073337000007777700000700007770700000737000000073770000707370077777777077555557070,3.29,1.0,0.06,0.0,10.01
0070070000777770000073337000007777700070700007770700000737000000073770000707370077777777077555557070,3.29,1.0,0.06,0.01913,11.7
0070070000777770000073337000077777700070700007770700000737000000073770000707370077777777077555557070,3.29,1.0,0.06,0.0,11.3
0070070000777770000073337000077777700070700007770700000737000000773770000707370077777777077555557070,3.29,1.0,0.06,0.0,13.34
0070070000777770000073337000077777700070700007770701000737000000773770000707370077777777077555557070,3.29,1.0,0.06,0.0,5.23
0070070000777770000073337000077777700070700007770701710737000000773770000707370077777777077555557070,3.29,1.0,0.06,0.0,8.26
0070070000777770000073337000077777700070747007770774710737007470773770747707370077777777077555557070,3.29,1.0,0.06,0.0,6.83
0070070000777770000073337000077777700070747007770774710737007477773770747707370077777777077555557070,3.29,1.0,0.06,0.0,4.3
0070070000777770000073337000077777700070747277770774727737007477773770747707370077777777077555557070,3.29,1.0,0.06,0.0,5.31
0070070000777770007073337000077777700070747277770774727737007477773770747707370077777777077555557070,3.29,1.0,0.06,0.0,5.12
0070070000777770007073337007077777700070747277770774727737007477773770747707370077777777077555557070,3.29,1.0,0.06,0.0,4.2
0070070000777770707073337007077777700070747277770774727737007477773770747707370077777777077555557070,3.29,1.0,0.06,0.0,2.83
0070070000777777000007333700000777777000700000077700000007270000000727000700077777777770077555557000,3.29,1.0,0.06,0.0,13.37
0070070000777777000007333700000777777000700070077700000007270000000727000700077777777770077555557000,3.29,1.0,0.06,0.0,13.36
0070070000777777000007333700070777777000700070077700000007270000000727000700077777777770077555557000,3.29,1.0,0.06,0.0,12.45
0070070000777777000055555700007777777770707444470700777777000000777070000073700700007370700000737700,3.29,1.0,0.06,0.0,7.97
0070070000777777000055555700007777777770707444470700777777000000777070000073770700007370700000737700,3.29,1.0,0.06,0.0,10.04
0070070000777777000055555700077777777770707444470700777777000000777070000073770700007370700000737700,3.29,1.0,0.06,0.0,11.65
0070070000777777000055555700077777777770707444470700777777000000777070000073770700007370700000737707,3.29,1.0,0.06,0.0,12.35
0070070000777777000055555700077777777770707444470700777777700000777070000073770700007370700000737707,3.29,1.0,0.06,0.0,13.8
0070070000777777000072774700007277470000777747000777774770007227770070777700070007007777770070755555,3.29,1.0,0.06,0.0,5.91
0070070000777777000072774700007277470000777747000777774770077227770070777700070007007777770070755555,3.29,1.0,0.06,0.0,6.98
0070070000777777000072774700007277470000777747010777774770077227770070777700070007007777770070755555,3.29,1.0,0.06,0.0,4.79
0070070000777777000072774700007277470000777747010777774777077227770070777700070007007777770070755555,3.29,1.0,0.06,0.0,2.08
0070070000777777000072774700007277477777777747333777774777777227770070777700070007007777770070755555,3.29,1.0,0.06,0.0,3.5
0070070000777777000074444700007777770707000070007000000000000000070000777700700033370100007777700000,3.29,1.0,0.06,0.02402,36.4
0070070000777777000074444700007777770707000070007000000000000000070000777700700033370170007777700000,3.29,1.0,0.06,0.0,66.47
0070070000777777000074444700007777770707000070007000000000000000070000777777700033377270007777727000,3.29,1.0,0.06,0.0,9.59
0070070000777777000074444700007777770707000070007000000000070000070000777777700033377270007777727000,3.29,1.0,0.06,0.0,10.15
0070070000777777000074444700007777777007000070007000010007000000070000777700700033370000007777700000,3.29,1.0,0.06,0.0,13.47
0070070000777777000074444700007777777007000070007000011007000000070000777700700033370000007777700000,3.29,1.0,0.06,0.0,2.6
0070070000777777000074444700007777777007000070007000111007000000070000777700700033370000007777700000,3.29,1.0,0.06,0.0,11.23
0070070000777777000074444700007777777777000733372200007777770010007000700000000000000000000000700000,3.29,1.0,0.06,0.0,7.6
0070070000777777000074444700007777777777700733372200007777770700007000707000000000000010000000700000,3.29,1.0,0.06,0.0,0.85
0070070000777777000074444700007777777777700733372200007777770700007000707000000000000710000000700000,3.29,1.0,0.06,0.0,0.12
0070070000777777000074444700007777777777700733372200077777770777007000072707000007270000000777700000,3.29,1.0,0.06,0.0,1.84
0070070000777777000074444700007777777777700733372200077777770777007000772707000007270000000777700000,3.29,1.0,0.06,0.0,3.32
0070070000777777000074444700007777777777700733372200077777770777007000772707000007270100000777700000,3.29,1.0,0.06,0.0,0.04
0070070000777777000074444700007777777777700733372200077777770777007000772707000007270110000777700000,3.29,1.0,0.06,0.0,0.03
0070070000777777000074444701007777777007000070007000000000000000070000777700700033370000007777700000,3.29,1.0,0.06,0.0,36.16
0070070000777777000074444701007777777707000070007000000000000000070000777700700033370000007777700000,3.29,1.0,0.06,0.0,55.69
0070070000777777000074444701107777777707000070007000000000000000070000777700700033370000007777700000,3.29,1.0,0.06,0.0,140.31
0070070000777777000074444707007777777000000000000000000000000000070070777700700022700007007770700000,3.29,1.0,0.06,0.0,26.63
0070070000777777000074444707007777777000000000000000000000010000070070777700700022700007007770700000,3.29,1.0,0.06,0.0,12.98
0070070000777777000074444707007777777000000000000000000000010000070077777700700022700007007770700000,3.29,1.0,0.06,0.0,30.48
0070070000777777000074444707007777777000000733300000007770000000000070777700000022700000007770700000,3.29,1.0,0.06,0.0,8.07
0070070000777777000074444707007777777077000000007200000000720000070077777700700022700007007770700000,3.29,1.0,0.06,0.0,7.85
0070070000777777000074444707007777777077000070007200000000720000070077777700700022700007007770700000,3.29,1.0,0.06,0.0,7.72
0070070000777777000074444707007777777077000070007200000001720000070077777700700022700007007770700000,3.29,1.0,0.06,0.0,5.59
0070070000777777000074444707007777777077000070017200000001720000070077777700700022700007007770700000,3.29,1.0,0.06,0.0,2.61
0070070000777777000074444770007777770707000070007000000000070000070000777777700033377270007777727000,3.29,1.0,0.06,0.0,9.5
0070070000777777000074444770007777770707000070007000000001070000070000777777700033377270007777727000,3.29,1.0,0.06,0.0,6.55
0070070000777777000074444770007777770707000070007000000001070000070000777777700033377277007777727000,3.29,1.0,0.06,0.0,1.89
0070070000777777000074444770007777770707000070007000001001070000070000777777700033377277007777727000,3.29,1.0,0.06,0.0,1.31
0070070000777777000074444770007777770707000070007000001101070000070000777777700033377277007777727000,3.29,1.0,0.06,0.0,0.6
0070070000777777000074444770007777770707000070007000001171070000070000777777700033377277007777727000,3.29,1.0,0.06,0.0,0.13
0070070000777777000074444770007777770707777777007075555571077777770000777777700033377277007777727000,3.29,1.0,0.06,0.0,3.34
0070070000777777000074444770007777770707777777777075555572777777777270777777770033377277007777727000,3.29,1.0,0.06,0.0,2.33
0070070000777777000074444770007777770707777777777075555572777777777270777777770033377277077777727000,3.29,1.0,0.06,0.0,1.73
0070070000777777070055555700707777777000000070070700070700707777700700444470700777777700000733370000,3.29,1.0,0.06,0.0,6.4
0070070000777777070055555700707777777000007070070700070700707777700700444470700777777700000733370000,3.29,1.0,0.06,0.0,5.46
0070070000777777070055555700707777777000007070070707070700707777700700444470700777777700000733370000,3.29,1.0,0.06,0.0,6.37
0070070000777777070055555700707777777007774444700007777777000007777070000722700700077777000007333700,3.29,1.0,0.06,0.0,5.53
0070070000777777070055555700707777777007774444700007777777000007777070700722700700077777000007333700,3.29,1.0,0.06,0.0,5.19
0070070000777777070055555700707777777007774444701007777777000007777070700722700700077777000007333700,3.29,1.0,0.06,0.0,5.13
0070070000777777070055555700707777777777774444772707777777270077777777700722700777777777003337333700,3.29,1.0,0.06,0.0,6.78
0070070000777777700075555570007777777000377700777737000774703700007470770007747707777074700722707770,3.29,1.0,0.06,0.0,4.71
0070070000777777700075555570007777777000377700777737000774703700707470770007747707777074700722707770,3.29,1.0,0.06,0.0,4.21
0070070000777777700075555570007777777000700074700700077477000000747077000074707300007770730000700773,3.29,1.0,0.06,0.0,10.23
0070070001070700000070007000000070007000770007000757777000705773700700577370700757737777705777772270,3.29,1.0,0.06,0.0,6.88
0070070001070700000070007000070070007000770007000757777000705773700700577370700757737777705777772270,3.29,1.0,0.06,0.0,1.65
0070070001077777770007555557000777777770700722700700077770700007077777000007372200000737770000773700,3.29,1.0,0.06,0.0,4.66
0070070001700700000077770000007227700000777700777707777775700733377570077777757770070075700070707570,3.29,1.0,0.06,0.0,11.07
0070070001700700000077770000077227700000777700777707777775700733377570077777757770070075700070707570,3.29,1.0,0.06,0.0,3.98
0070070007700070000000070000000700007000700777777700707555550700777777700707007377777070737333700773,3.29,1.0,0.06,0.0,8.81
0070070007707770000007737000000073700000707370000777777700005555570000777777000770070070700700700700,3.29,1.0,0.06,0.0,78.4
0070070007707770007007737000000073700000707370000777777700005555570000777777000770070070700700700700,3.29,1.0,0.06,0.0,80.2
0070070007707770007007737007000073700000707370000777777700005555570000777777000770070070700700700700,3.29,1.0,0.06,0.0,48.94
0070070007707770007007737007000073707000707370000777777700005555570000777777000770070070700700700700,3.29,1.0,0.06,0.0,44.81
0070070007707770007007737007000073707000707370000777777700005555570700777777000770070070700700700700,3.29,1.0,0.06,0.0,10.57
0070070007707770007007737007000073707000707370000777777700705555570700777777000770070070700700700700,3.29,1.0,0.06,0.0,14.84
0070070007707770007007737007000073707000707371000777777700705555570700777777000770070070700700700700,3.29,1.0,0.06,0.0,8.34
0070070007707771007007737007000073707000707371000777777700705555570700777777000770070070700700700700,3.29,1.0,0.06,0.0,1.93
0070070070000000070000007000770007000073777000007372700000737270000077777000700007777777000755555700,3.29,1.0,0.06,0.0,11.92
0070070070000000700000000007770000070757700070075707077777570077333757700777775700070077770700707227,3.29,1.0,0.06,0.0,17.08
0070070070000070700000000707770000007737700007073777007007374777777777475555570047777777074772270070,3.29,1.0,0.06,0.0,7.14
0070070070000700070000000070000007777777777755555772277777777777700073007277007300727070730077700777,3.29,1.0,0.06,0.0,2.73
0070070070000700070000007000770007000073777000007372700000737270000077777000700007777777000755555700,3.29,1.0,0.06,0.0,14.08
0070070070000700070010007000770007000073777000007372700000737270000077777000700007777777000755555700,3.29,1.0,0.06,0.0,8.9
0070070070000700700000000007770000070757700070075707077777570077333757700777775700070077770700707227,3.29,1.0,0.06,0.0,7.97
0070070070000700700000001007770000070757700070075707077777570077333757700777775700070077770700707227,3.29,1.0,0.06,0.0,8.15
0070070070000770700000001007770000070757700070075707077777570077333757700777775700070077770700707227,3.29,1.0,0.06,0.0,4.7
0070070070000770700000071007770000070757700070075707077777570077333757700777775700070077770700707227,3.29,1.0,0.06,0.0,10.53
0070070070070000700770000007000000777070070072700770707270700707777777000755555777777777774444707722,3.29,1.0,0.06,0.0,3.96
0070070070070070700777770077703337777370777772737770707273700707777777700755555777777777774444707722,3.29,1.0,0.06,0.0,5.73
0070070070100070700010000707770000007737700007073777007007374777777777475555570047777777074772270070,3.29,1.0,0.06,0.0,5.6
0070070070100700070010007000770007000073777000007372700000737270000077777000700007777777000755555700,3.29,1.0,0.06,0.0,5.6
0070070070700100070007000000070000007770700000757700000075770000707572700007757200070075770700707770,3.29,1.0,0.06,0.0,84.46
0070070070701100070007000000070000007770700000757700000075770000707572700007757200070075770700707770,3.29,1.0,0.06,0.0,58.09
0070070070777777000055555700077777777770707444470700777777700000777070000073770700007370700000737707,3.29,1.0,0.06,0.01763,15.42
0070070070777777000055555700077777777770707444470700777777700000777070000773770700007370700000737707,3.29,1.0,0.06,0.0,15.09
0070070070777777000055555700077777777770707444470700777777700000777070000773770700007370700010737707,3.29,1.0,0.06,0.0,8.08
0070070070777777000055555700077777777770707444470700777777700000777070000773770700007370700110737707,3.29,1.0,0.06,0.0,12.16
0070070070777777000055555700077777777770707444470700777777700000777070000773770777777370707333737707,3.29,1.0,0.06,0.0,5.25
0070070070777777070007333700070777777000700070077700000007270000000727000700077777777770077555557000,3.29,1.0,0.06,0.00838,16.3
0070070070777777070007333700070777777000700070077700000707270000000727000700077777777770077555557000,3.29,1.0,0.06,0.0,7.49
0070070070777777070007333700070777777000700070077700000707270000001727000700077777777770077555557000,3.29,1.0,0.06,0.0,4.79
0070070070777777070007333700070777777000700070077700000717270000001727000700077777777770077555557000,3.29,1.0,0.06,0.0,2.2
0070070070777777070007333700070777777700700077477700000747270000074727000707477777777777077555557000,3.29,1.0,0.06,0.0,4.62
0070070070777777070007333700070777777700700077477700000747270000074727000707477777777777077555557010,3.29,1.0,0.06,0.0,4.42
0070070070777777070007333700070777777700700077477700000747270000074727000707477777777777077555557017,3.29,1.0,0.06,0.0,9.0
0070070070777777070007333700070777777700700077477700000747270000074727000707477777777777777555557227,3.29,1.0,0.06,0.0,4.44
0070070070777777070007333700770777777700700077477700000747270000074727000707477777777777777555557227,3.29,1.0,0.06,0.0,4.18
0070070070777777070074444770007777777777777755555772277777777777700073007277007300727070730077700777,3.29,1.0,0.06,0.0,3.19
0070070070777777070074444770017777777777777755555772277777777777700773007277007300727070730077700777,3.29,1.0,0.06,0.0,1.48
0070070073700700007307777000730747000077774707000707477777770747755555777777777700770070700700700700,3.29,1.0,0.06,0.0,8.92
0070070073700700007307777000730747000077774707070707477777770747755555777777777700770070700700700700,3.29,1.0,0.06,0.0,5.74
0070070073700700007307777000730747011077774707070707477777770747755555777777777700770070700700700700,3.29,1.0,0.06,0.0,3.15
0070070073700700007307777777730747333777774777770707477777770747755555777777777700770070700700700700,3.29,1.0,0.06,0.0,3.2
0070070073700700007307777777730747333777774777770707477777770747755555777777777700770070700700700707,3.29,1.0,0.06,0.0,2.9
0070070073700700007307777777730747333777774777770707477777770747755555777777777727770070702700700707,3.29,1.0,0.06,0.0,3.21
0070070073700700107307777777730747333777774777770707477777770747755555777777777727770070702700700707,3.29,1.0,0.06,0.0,3.31
0070070077000070007300070000730000700073700007777700000747000000074777000007477200000747720000777777,3.29,1.0,0.06,0.0,20.07
0070070077000070007300070000730000700073700007777701000747000000074777000007477200000747720000777777,3.29,1.0,0.06,0.0,10.63
0070070077000070007300070000730000700073700007777701010747000000074777000007477200000747720000777777,3.29,1.0,0.06,0.0,11.74
0070070077000070007300070000730000700073777777777755555747007777774777000007477200000747720000777777,3.29,1.0,0.06,0.02034,6.79
0070070077070070007300070000730000700073777777777755555747007777774777000007477200000747720000777777,3.29,1.0,0.06,0.0,6.16
0070070077070070007300070000730110700073777777777755555747007777774777000007477200000747720000777777,3.29,1.0,0.06,0.0,7.14
0070070077070070007377777000737333700073777777777755555747007777774777000007477200000747720000777777,3.29,1.0,0.06,0.0,6.87
0070070077070070007377777000737333700073777777777755555747007777774777000007477200070747720000777777,3.29,1.0,0.06,0.0,6.07
0070070077070070107377777000737333700073777777777755555747007777774777000007477200070747720000777777,3.29,1.0,0.06,0.0,6.34
0070070077700070007207000070720070000777700700077777000707574700700757470000775747777707574772270757,3.29,1.0,0.06,0.0,4.61
0070070077700070077207000070720070000777700700177777700717574700700757470700775747777707574772270757,3.29,1.0,0.06,0.0,3.07
0070070077700070077207010070720070000777700700177777700717574700700757470700775747777707574772270757,3.29,1.0,0.06,0.0,1.74
0070070077700700007407000000740077700074707570007407757000770075700000707570000007757777000077722700,3.29,1.0,0.06,0.0,12.52
0070070077700700007407000000740077700074707570007407757000770075700000707570000707757777000077722700,3.29,1.0,0.06,0.0,12.35
0070070077700700007407007000740077700074707570007407757000770075700000707570000707757777000077722700,3.29,1.0,0.06,0.0,12.94
0070070077700700007407007000740077700074707570007407757700770075700000707570000707757777000077722700,3.29,1.0,0.06,0.01971,13.48
0070070077700700007407007000740077700074707570007407757700770075700700707570000707757777000077722700,3.29,1.0,0.06,0.0,5.34
0070070077700700007407007000740077700074707570007407757700770075700700707570001707757777700077722700,3.29,1.0,0.06,0.0,2.91
0070070077700700007407007000740077700074707570007407757700770075777777707577333707757777770077722700,3.29,1.0,0.06,0.0,5.48
0070070077700700007407007000740077700074707570077407757700770075777777707577333707757777770077722700,3.29,1.0,0.06,0.0,4.57
0070070077700700107407007777740077773774707577377407757737770075777777707577333707757777770077722700,3.29,1.0,0.06,0.0,3.9
0070070077700770077207011070720070000777700700177777700717574700700757470700775747777707574772270757,3.29,1.0,0.06,0.0,1.36
0070070100000777000000075700000007577000700757070700775700700777570007773777777007370072700737707270,3.29,1.0,0.06,0.0,5.31
0070070107700070000000070001000700007000700777777700707555550700777777700707007377777070737333700773,3.29,1.0,0.06,0.0,3.97
0070070110000777000000075700000007577000700757070700775700700777570007773777777007370072700737707270,3.29,1.0,0.06,0.0,1.59
0070070110777777000072774700007277477777777747333777774777777227770070777700070007007777770070755555,3.29,1.0,0.06,0.0,1.9
0070070170777777707055555707077777777770707444470700777777700000777070000773770777777370707333737707,3.29,1.0,0.06,0.0,3.19
0070070700000777077777073777572777370757270737075777077777570070722757000777777700000000000000700000,3.29,1.0,0.06,0.0,4.66
0070070700000777077777073777572777370757270737075777077777570070722757000777777700000011000000700000,3.29,1.0,0.06,0.0,1.67
0070070700000777077777073777572777370757270737075777077777570070722757000777777700000744440000777777,3.29,1.0,0.06,0.0,3.15
0070070700000777777700075555570007777777700077000707000077770000707227700007777777770070007227700700,3.29,1.0,0.06,0.0,17.21
0070070700000777777700075555570007777777700077000707000077770000707227700707777777770070007227700700,3.29,1.0,0.06,0.0,12.94
0070070700000777777700075555570007777777700077000707000077770070707227700707777777770070007227700700,3.29,1.0,0.06,0.0,12.86
0070070700700070000707070070000777770000707227000000777777770700774444700077777700077555550070777777,3.29,1.0,0.06,0.01436,9.36
0070070700707070000707070070000777770000707227000000777777770700774444700077777700077555550070777777,3.29,1.0,0.06,0.0,10.62
0070070700707070000707070070000777770000707227070000777777770700774444700077777700077555550070777777,3.29,1.0,0.06,0.0,10.25
0070070700707070010707070070000777770000707227070000777777770700774444700077777700077555550070777777,3.29,1.0,0.06,0.0,2.5
0070070700707070110707070070000777770000707227070000777777770700774444700077777700077555550070777777,3.29,1.0,0.06,0.0,5.76
0070070700707070110707070070000777770110707227070000777777770700774444700077777700077555550070777777,3.29,1.0,0.06,0.0,7.41
0070070700770070701047077777774770755555470777777747707070077777070000073777770077373337000737777700,3.29,1.0,0.06,0.0,5.89
0070070700777770707073337007077777700070747277770774727737007477773770747707370077777777077555557070,3.29,1.0,0.06,0.0,3.1
0070070700777777700075555570007777777000377700777737000774703700707470770007747707777074700722707770,3.29,1.0,0.06,0.0,4.5
0070070700777777700075555570007777777000377700777737000774703700707470770707747707777074700722707770,3.29,1.0,0.06,0.0,3.47
0070070700777777700075555570007777777000377700777737370774703737707470773707747707777074700722707770,3.29,1.0,0.06,0.0,4.35
0070070700777777700075555570007777777000377722777737377774703737707470773707747707777074700722707770,3.29,1.0,0.06,0.0,4.64
0070070700777777700075555570007777777000700074700700077477000000747077000074707300007770730000700773,3.29,1.0,0.06,0.0,11.24
0070070700777777700075555570007777777000707074700700077477000000747077000074707300007770730000700773,3.29,1.0,0.06,0.0,10.72
0070070700777777700075555570007777777000707074700707077477000000747077000074707300007770730000700773,3.29,1.0,0.06,0.00873,10.63
0070070700777777700075555570007777777000707074700707077477000000747077000074777300007770730000700773,3.29,1.0,0.06,0.0,11.17
0070070700777777700075555570007777777000707074700707077477007000747077000074777300007770730000700773,3.29,1.0,0.06,0.0,12.96
0070070700777777700075555570007777777000707074700707077477007070747077000074777300007770730000700773,3.29,1.0,0.06,0.0,9.56
0070070700777777700075555570007777777000707074700707077477007070747077000174777300077770730000700773,3.29,1.0,0.06,0.0,12.23
0070070700777777700075555570007777777000707074700707077477007777747077733374777377777770730000700773,3.29,1.0,0.06,0.0,3.85
0070070700777777700075555570007777777000707074700707077477007777747077733374777377777770730100700773,3.29,1.0,0.06,0.0,3.82
0070070700777777700075555570007777777000707074700707077477007777747077733374777377777770737227700773,3.29,1.0,0.06,0.0,3.92
0070070700777777700075555570707777777000377722777737377774703737707470773707747707777074700722707770,3.29,1.0,0.06,0.0,5.11
0070070700777777707075555570007777777000707074700707077477007777747077733374777377777770737227700773,3.29,1.0,0.06,0.0,3.55
0070070707777777707075555570077777777000707074700707077477007777747077733374777377777770737227700773,3.29,1.0,0.06,0.0,2.77
0070070757000777775700073337570777777757774444775707777777770070700777700007072700070077270700700777,3.29,1.0,0.06,0.0,2.9
0070070757777777775733373337577777777757774444775707777777770070700777700007072700070077270700700777,3.29,1.0,0.06,0.0,4.69
0070070757777777775733373337577777777757774444775707777777770070707777700007072700070077270700700777,3.29,1.0,0.06,0.0,4.23
0070070777770070772247077777774770755555470777777747707070077777070000073777770077373337000737777700,3.29,1.0,0.06,0.0,3.55
0070070777770070772247077777774770755555470777777747707070077777070010073777770077373337000737777700,3.29,1.0,0.06,0.0,4.55
0070071000777777070055555700707777777000007070070707070700707777700700444470700777777700000733370000,3.29,1.0,0.06,0.0,5.69
0070072270770007777037007000773707000075377000007577000007750070000075000000007500000010770007000700,3.29,1.0,0.06,0.0,16.42
0070072270770007777037007000773707000075377000007577000007750070001075000000007500000010770007000700,3.29,1.0,0.06,0.0,8.27
0070072270770007777037007000773707000075377000007577000007750070001075000000707500000010770007000700,3.29,1.0,0.06,0.0,16.92
0070072270770007777037007000773707000075377000007577000007750070001075000000707500000710770007000700,3.29,1.0,0.06,0.0,68.95
0070072270770007777037007000773707000075377000007577000007750070011075000000707500000710770007000700,3.29,1.0,0.06,0.0,14.7
0070072270770007777037007000773707000075377000007577000007750070111075000000707500000710770007000700,3.29,1.0,0.06,0.0,42.71
0070072270770007777037007000773707000075377000007577077777750077444475000777777500000710770007000700,3.29,1.0,0.06,0.0,8.37
0070072270770007777037007000773707000075377000007577077777750077444475000777777500000727770007072700,3.29,1.0,0.06,0.0,4.91
0070072270770007777037007000773707000075377000007577077777750077444475000777777500700727770007072700,3.29,1.0,0.06,0.0,4.4
0070072270770007777037007000773707000075377007007577077777750077444475000777777500700727770007072700,3.29,1.0,0.06,0.0,3.67
0070072270770007777037007000773707000075377007007577077777750077444475010777777501700727770007072700,3.29,1.0,0.06,0.0,2.94
0070072270770007777037007000773707000075377007007577777777757377444475737777777573700727777777072700,3.29,1.0,0.06,0.0,6.52
0070072270770007777047007000774707000073470000707347700007737700070077000070000000070000000000707000,3.29,1.0,0.06,0.0,3.52
0070072270770007777047007000774707000073470000707347700007737700070077000077777700077555550000777777,3.29,1.0,0.06,0.0,6.54
0070072270770707777037707000773707007075377007007577777777757377444475737777777573700727777777072700,3.29,1.0,0.06,0.0,7.59
0070072270770707777047007000774707000073470000707347700007737700070077000077777700077555550000777777,3.29,1.0,0.06,0.0,5.73
0070072270770707777047107000774777000073470000707347700007737700070077000077777700077555550000777777,3.29,1.0,0.06,0.0,8.61
0070072270777777777055555707077777777770707444470700777777700000777070000773770777777370707333737707,3.29,1.0,0.06,0.0,4.36
0070072270777777777055555707077777777770707444470700777777700000777070010773770777777370707333737707,3.29,1.0,0.06,0.0,2.78
0070073337777777777755555700707777777000007070070707070700707777700700444470700777777700000733370000,3.29,1.0,0.06,0.0,4.78
0070073337777777777755555700707777777000707070070707070700707777700700444470700777777700000733370000,3.29,1.0,0.06,0.0,5.21
0070074444000777777700075700000007577000700757070700775700700777570007773777777007370072700737707270,3.29,1.0,0.06,0.0,4.49
0070074444000777777700075700700007577000700757070700775700700777570007773777777007370072700737707270,3.29,1.0,0.06,0.0,5.11
0070074444000777777700075700700007577000700757070700775700700777571007773777777007370072700737707270,3.29,1.0,0.06,0.0,3.93
0070074444000777777700075700700007577000700757770700775727700777572707773777777007370072700737707270,3.29,1.0,0.06,0.0,3.59
0070074444000777777700075700700707577000700757770700775727700777572707773777777007370072700737707270,3.29,1.0,0.06,0.0,2.58
0070074444070707777770007000070070007000770007000757777000705773700700577370700757737777705777772270,3.29,1.0,0.06,0.0,4.96
0070074444070707777770007007070070007070770007000757777000705773700700577370700757737777705777772270,3.29,1.0,0.06,0.0,3.84
0070074444070707777770007007070070007070770007010757777000705773700700577370700757737777705777772270,3.29,1.0,0.06,0.0,4.44
0070074444070707777770007007070070007777770007722757777077775773700700577370700757737777705777772270,3.29,1.0,0.06,0.0,2.13
0070074444700777777710075700700707577000700757770700775727700777572707773777777007370072700737707270,3.29,1.0,0.06,0.0,0.55
0070074444777777777733375700707777577000700757770700775727700777572707773777777007370072700737707270,3.29,1.0,0.06,0.0,5.28
0070074444777777777733375700707777577070700757770700775727700777572707773777777007370072700737707270,3.29,1.0,0.06,0.0,6.63
0070074700000007470000000747770000074757000007775770007007570077777757070733375770077777770070070070,3.29,1.0,0.06,0.0,13.48
0070074700000077470000000747770000074757000007775770007007570077777757070733375770077777770070070070,3.29,1.0,0.06,0.0,14.2
0070074700700077470000000747770000074757000007775770007007570077777757070733375770077777770070070070,3.29,1.0,0.06,0.0,13.88
0070074700700077470000070747770000074757000007775770007007570077777757070733375770077777770070070070,3.29,1.0,0.06,0.00632,12.49
0070074700770077470000070747770000074757000007775770007007570077777757070733375770077777770070070070,3.29,1.0,0.06,0.0,11.9
0070074700770077470000070747770000774757000007775770007007570077777757070733375770077777770070070070,3.29,1.0,0.06,0.0,9.99
0070074700770077470000070747770000774757000107775770007007570077777757070733375770077777770070070070,3.29,1.0,0.06,0.0,6.41
0070077077700700107407007777740077773774707577377407757737770075777777707577333707757777770077722700,3.29,1.0,0.06,0.0,2.06
