board_state_100chars_code,best_field,best_prob,time_adv,time_mc
7777770000555557000077777700003337077777777777444407070777771070700700100700707000000707070000700700,"[5, 0]",0.5542521994134897,4.07,1.63
0070000700007770007077747000072774770000277470000777747000000077770000077777770007555557000777777700,"[8, 0]",0.4449371679966302,13.67,1.4566666666666668
0070000700007770007077747000072774770000277470000777747000000077770000077777770077555557000777777700,"[0, 5]",0.483041379455722,8.32,1.6833333333333331
0070010700007770007077747000072774770000277470000777747000000077770000077777770077555557000777777700,"[0, 4]",0.6777656556840498,5.65,1.0333333333333332
0070110700007770007077747000072774770000277470000777747000000077770000077777770077555557000777777700,"[0, 3]",0.5194824399260628,4.43,2.5966666666666667
0007444470000777777007000070070070000070707770000771757700000075707777077570733300757077770075770000,"[4, 1]",0.6961244862008221,16.76,0.6633333333333334
0007444470000777777007000070070070000070717770000771757700000075707777077570733300757077770075770000,"[6, 1]",0.5302080494230944,12.97,2.27
0000070000000000000077777770007555557070777777700777700007002277007077777007007307007007730007007073,"[5, 4]",0.4935213830755232,5.75,1.0666666666666669
0000070000000000000077777770007555557070777777700777701007002277007077777007007307007007730007007073,"[5, 5]",0.6956008702385781,4.52,0.6866666666666666
0000070000000000000077777770007555557070777777700777701707002277007077777007007307007007730007007073,"[6, 4]",0.6904906117504542,2.75,1.7866666666666668
0000070000000000000000700000000700700000700700777777770775703337777577777722757200077775720007007577,"[1, 3]",0.3427657873701039,1.44,1.1566666666666667
0000070000000700000000700000000700700000700700777777770775703337777577777722757200077775720007007577,"[0, 2]",0.3531987351009487,1.0,1.0833333333333333
4700070000470700000047010000004770000000770070000700070700700700707777007000733377777777772277555557,"[2, 4]",0.4348908464189965,1.24,1.37
4700070000470700000047017000004770000000770070000700070700700700707777007000733377777777772277555557,"[3, 3]",0.6265672653337852,1.04,0.91
0070777700070775707070707570077777757700444475707077777570070700777700700000000700000000000100007000,"[9, 2]",0.5155762295827147,57.02,5.79
0070777700070775707070707570077777757700444475707077777570070700777700700000000700000000000110007000,"[9, 0]",0.5986131484197893,28.94,3.766666666666667
0070777700070775707070707570077777757700444475707077777570070700777700700000000777770000003337007000,"[7, 2]",0.4392960570282914,4.93,1.32
0070777700070775707070707570077777757700444475707077777570070700777700707000000777770000003337007000,"[0, 0]",0.4082240762812872,3.01,1.7866666666666668
7070777700070775707070707570077777757700444475707077777570070700777700707000000777770000003337007000,"[0, 9]",0.4248069822087948,2.17,2.223333333333333
0000070000000000000000000077700000007370777777737774444773707777777777000755555707077777770007007333,"[1, 9]",0.186919416962465,2.31,1.5633333333333337
0000070000000000000700000077700000007370777777737774444773707777777777000755555707077777770007007333,"[0, 8]",0.2074122236671001,1.95,1.3766666666666667
0000070070000000000700000077700000007370777777737774444773707777777777000755555707077777770007007333,"[1, 7]",0.2286417438181179,1.58,1.29
0000070070000000070700000077700000007370777777737774444773707777777777000755555707077777770007007333,"[0, 6]",0.1859617137648131,1.29,1.5766666666666669
7333770000777770000077777000007333700000777770000722700100707770000700000777700700072270700007777000,"[3, 5]",0.6087824351297405,1.46,0.6866666666666666
7333770000777770000077777000007333710000777770000722700100707770000700000777700700072270700007777000,"[4, 5]",0.8081967213114755,1.08,0.2533333333333333
0000070700000000700070000777770700073337707777777700755555707077777770070007370700000737000000073700,"[0, 2]",0.3388521964475318,12.77,1.6666666666666667
0070070700000000700070000777770700073337707777777700755555707077777770070007370700000737000000073700,"[1, 3]",0.4392999074527737,8.58,1.1033333333333333
0070070700000100700070000777770700073337707777777700755555707077777770070007370700000737000000073700,"[1, 2]",0.608278084143999,4.91,0.4933333333333333
0070070700007100700070000777770700073337707777777700755555707077777770070007370700000737000000073700,"[0, 3]",0.7791838025941158,2.49,0.3
0070070000777770000044447000007777777000707333700777777770005555570000777777000007777700000733377000,"[1, 6]",0.2014187788936713,2.28,1.4933333333333334
0070070000777770700044447000007777777000707333700777777770005555570000777777000007777700000733377000,"[0, 7]",0.191536081445254,1.87,1.53
0070070700777770700044447000007777777000707333700777777770005555570000777777000007777700000733377000,"[1, 8]",0.2133333333333333,1.59,1.43
0070070700777770707044447000007777777000707333700777777770005555570000777777000007777700000733377000,"[2, 7]",0.2465473948524796,1.26,1.17
5555577333777777777700070000770700000072700000007200000000770001000700000777777000007333770000777770,"[6, 4]",0.5337579617834395,1.68,0.7966666666666667
3707555557370777777737700000707700700000700700000700700000007700777000370072700037707270003707777700,"[5, 7]",0.3247745813653929,1.83,1.1366666666666667
3707555557370777777737700000707700700000700700000700700007007700777000370072700037707270003707777700,"[2, 5]",0.3171817372504133,1.24,1.06
0000070000000000000000000777770000073337700007777700777777770707555557777777777733377007277777007727,"[1, 4]",0.3237634036665514,1.49,1.1866666666666663
0000070000000000000000000000000700000000700777777700075555570777777777072277227077777777777333707000,"[2, 2]",0.298040024757582,2.47,1.3633333333333333
0000070000000000000000100000000700000000700777777700075555570777777777072277227077777777777333707000,"[3, 2]",0.487055240204901,1.4,0.8733333333333334
0000070000000000000000100000000710000000700777777700075555570777777777072277227077777777777333707000,"[4, 2]",0.6425465838509317,1.01,0.6733333333333333
0000070000000000007007000007007770007000757777000775774700707577477700757747370775774737007777773700,"[8, 8]",0.3292490420923068,30.61,1.5333333333333332
0000070000000000007007000007007770007000757777000775774700707577477700757747370775774737107777773700,"[7, 8]",0.4971592709147359,22.07,1.663333333333333
0000070000000000007007000007007770007000757777000775774700707577477700757747371775774737107777773700,"[9, 8]",0.5424684305472038,15.37,3.303333333333333
0007470000000747000000074700000007477777777777733307570077770757070000775770001007570070070757070700,"[8, 8]",0.3763195636329438,16.58,1.82
0007470000000747000000074700000007477777777777733307570077770757070000775770001007570070770757070700,"[7, 7]",0.5232027745316093,12.83,1.1900000000000002
0007470000000747000000074700000007477777777777733307570077770757070000775770011007570070770757070700,"[7, 9]",0.560398359695372,9.18,2.063333333333333
0000070000000000777700000073330070007777770000757737000075703700007570370007757777777075700722707770,"[4, 5]",0.2481873954266592,2.19,1.6466666666666665
0000070000000000777700000073330070007777770007757737000075703700007570370007757777777075700722707770,"[0, 1]",0.2607566765578635,1.73,1.5166666666666668
0700070000000000777700000073330070007777770007757737000075703700007570370007757777777075700722707770,"[1, 3]",0.2832413447064726,1.49,1.5066666666666666
0007777770000744447000077777700007072270700077777700007555550000777777000073700000007370000007737000,"[8, 8]",0.1930078863965801,3.14,1.7533333333333332
0007777770000744447000077777700007072270700077777700007555550000777777000073700000007370700007737000,"[1, 9]",0.1878405942704052,2.55,1.8333333333333333
0007777770000744447700077777700007072270700077777700007555550000777777000073700000007370700007737000,"[8, 2]",0.1980357611425572,2.14,1.7833333333333332
0007777770000744447700077777700007072270700077777700007555550000777777000073700000707370700007737000,"[7, 1]",0.2129569038048051,1.7,1.6166666666666665
0007777770000744447700077777700007072270700077777700007555550000777777070073700000707370700007737000,"[6, 3]",0.228708872787742,1.35,1.42
0007777770000744447700077777700007072270700077777700007555550007777777070073700000707370700007737000,"[5, 2]",0.2634172634172634,1.07,1.2166666666666666
5700000000570000000057000000005770000000570777000077074700700077477700777747370022774737007777773700,"[7, 9]",0.1882731119791666,3.86,1.9066666666666665
5700000000570000000057000000005770000000570777000077074700700077477700777747370122774737007777773700,"[8, 9]",0.4832504862762048,2.0,1.16
0000747000000074700000007470000000747000700077700707777777000755555700777777770033370170007777700000,"[8, 4]",0.5,62.26,2.5500000000000003
0000747000000074700000007470000000747000700077700707777777000755555700777777770033372270007777777000,"[8, 8]",0.2086352250383817,2.83,1.6133333333333333
0000747000000074700000007470000000747000700077700707777777000755555700777777770033372270707777777000,"[7, 9]",0.2168067798917667,2.27,1.5599999999999998
0000747000000074700000007470000000747000700077700707777777000755555700777777770133372270707777777000,"[8, 9]",0.4797488226059654,1.28,1.0
0000747000000074700000007470000000747000700077700707777777000755555700777777770133372270777777777000,"[6, 9]",0.6300543150271575,1.07,0.8566666666666668
0007077777000070722700100077770000070777700000073700070007370000700737700007777700007744440007077777,"[4, 2]",0.5823548867206879,3.87,1.86
0007077777000070722700100077770000070777701000073700070007370000700737700007777700007744440007077777,"[3, 2]",0.58902456339628,2.61,1.5199999999999998
0007077777000070722700100077770010070777701000073700070007370000700737700007777700007744440007077777,"[1, 2]",0.7953477160419429,1.1,0.32
0000077227000000777700000000770000007773777777747375555574737777777477000000747000000077700000700000,"[2, 5]",0.211251354024396,3.22,1.5433333333333332
0000077227000000777700000100770000007773777777747375555574737777777477000000747000000077700000700000,"[2, 6]",0.3803366402853639,1.64,1.3333333333333333
0000077227000000777700000170770000007773777777747375555574737777777477000000747000000077700000700000,"[3, 5]",0.4461234034898363,1.41,1.356666666666667
0010070000000700000000007777770000755555777777777744447000007777700000333700000077777700000072277000,"[0, 3]",0.4408817635270541,1.89,1.1133333333333335
0011070000000700000000007777770000755555777777777744447000007777700000333700000077777700000072277000,"[0, 4]",0.5104585679806919,1.41,2.1366666666666667
0100070000007000700000070000000000700000700007777770000722700777777777073337072707777777270007333777,"[0, 3]",0.6909448818897638,1.54,0.3733333333333333
0000737000000073700000007370000000777000777000000774770007007470070070747070700774777777707775555570,"[4, 6]",0.2331133657453764,55.07,2.546666666666667
0000737000000073700000007370000000777000777000700774770007007470070070747070700774777777707775555570,"[3, 8]",0.2516727493917275,43.16,2.2533333333333334
0000737000000073700000007370000000777010777000700774770007007470070070747070700774777777707775555570,"[3, 7]",0.326367329930201,19.84,2.41
0000070000000000000000000000000000000000700000000707007777777777755555722777777777777777777444477227,"[4, 3]",0.2180028129395218,3.55,2.013333333333333
0000070000000000000000000000000000000000700700000707007777777777755555722777777777777777777444477227,"[3, 2]",0.256797951469333,2.79,1.8533333333333333
0000070000000000000000000000000070000000700700000707007777777777755555722777777777777777777444477227,"[2, 1]",0.2728876127973749,2.09,1.8266666666666669
0000070000000000000007000000000070000000700700000707007777777777755555722777777777777777777444477227,"[1, 0]",0.2788965984092063,1.57,1.5133333333333334
0000070000000000000000000077700000007370770007737757007073705777077770573770700757377777705737444470,"[1, 9]",0.1942975396642906,2.45,1.643333333333333
0000070000000000000700000077700000007370770007737757007073705777077770573770700757377777705737444470,"[0, 8]",0.216990106544901,2.03,1.4333333333333331
0000070070000000000700000077700000007370770007737757007073705777077770573770700757377777705737444470,"[1, 7]",0.241525938525088,1.67,1.343333333333333
0000070070000000070700000077700000007370770007737757007073705777077770573770700757377777705737444470,"[4, 3]",0.2242511613006567,1.32,1.4666666666666668
0000070070000000070700000077700000007370770707737757007073705777077770573770700757377777705737444470,"[3, 4]",0.2523229403262441,1.08,1.2133333333333334
0007000000070000000000700000777700000074270000007427000007747777777074755555707777777777770007073337,"[1, 7]",0.2055929395056301,2.43,1.7733333333333334
0007000000070000070000700000777700000074270000007427000007747777777074755555707777777777770007073337,"[0, 6]",0.2208743029838675,1.93,1.57
0007007000070000070000700000777700000074270000007427000007747777777074755555707777777777770007073337,"[1, 4]",0.2399475524475524,1.54,1.4933333333333332
0007007000070070070000700000777700000074270000007427000007747777777074755555707777777777770007073337,"[2, 5]",0.2480592294422081,1.19,1.38
0070000700000000007700000000740000000074700000007400777777747775555577737777777073772700007377270000,"[3, 1]",0.190095482695056,3.83,1.893333333333333
0070000700000000007700000000740700000074700000007400777777747775555577737777777073772700007377270000,"[1, 0]",0.1950233997391504,3.09,1.8
0070000700700000007700000000740700000074700000007400777777747775555577737777777073772700007377270000,"[8, 9]",0.2011309845283858,2.54,1.82
0070000700700000007700000000740700000074700000007400777777747775555577737777777073772700077377270000,"[9, 8]",0.2320050902728068,2.07,1.6
0070000700700000007700000000740700000074700000007400777777747775555577737777777073772700077377270070,"[8, 7]",0.2442522783761392,1.65,1.5233333333333334
0070000700700000007700000000740700000074700000007400777777747775555577737777777073772701077377270070,"[8, 6]",0.4801780792876828,1.12,1.33
7707777700477757370047075737004707573700470757777077075770070077770000000700000077777000003337070000,"[7, 1]",0.2532712632108707,1.47,1.0733333333333337
0000007333000000777700000700740077700074777570007422757000747775700077007570070000757070000077770070,"[8, 9]",0.203167279045259,2.75,1.62
0000007333000000777700000700740077700074777570007422757000747775700077007570070000757070010077770070,"[7, 9]",0.4132903406701247,1.65,1.4233333333333331
7070707370070700737000700773777700707770577700000757470000705747000007574700000057470000007777000000,"[4, 7]",0.3081040728204345,30.76,2.553333333333333
7070707370070700737000700773777700707770577700070757470000705747000007574700000057470000007777000000,"[4, 5]",0.310912211868563,21.65,2.773333333333333
7070707370070700737000700773777700707770577707070757470000705747000007574700000057470000007777000000,"[5, 6]",0.3534927582648304,15.48,2.39
7070707370070700737000700773777700707770577707070757470010705747000007574700000057470000007777000000,"[5, 5]",0.3501786882770423,9.06,2.783333333333333
0000000075000000007577770000753337000075777700007507007000770707000700707007777777707744442277077777,"[0, 2]",0.2184427618939993,1.52,1.74
0070000075000000007577770000753337000075777700007507007000770707000700707007777777707744442277077777,"[1, 1]",0.2656882591093117,1.22,1.2766666666666666
7777777737755555773777777777370070000777700000000707000000000007000000000070000070000777770070073337,"[7, 8]",0.3144942875821063,31.17,2.9000000000000004
7777777737755555773777777777370070000777700000000707000000000007000000000070001070000777770070073337,"[7, 7]",0.4991833704528582,18.8,2.216666666666667
7777777737755555773777777777370070000777700000000707000000000007000000000070011070000777770070073337,"[7, 6]",1.0,11.13,0.21
7777777737755555773777777777370070000777700000000707000000000007000000000070111070000777770070073337,"[7, 9]",0.5562863472722238,8.76,2.3433333333333333
0000070000000000000000000000000000007777700000733377777077774444707227777770777707777777070755555700,"[4, 5]",0.1955897410283944,3.19,1.8066666666666664
0000070000000000000000000000000000007777700007733377777077774444707227777770777707777777070755555700,"[1, 8]",0.189748843562758,2.65,1.903333333333333
0000070000000000007000000000000000007777700007733377777077774444707227777770777707777777070755555700,"[2, 7]",0.2212728457029004,2.13,1.5666666666666669
0000070000000000007000000007000000007777700007733377777077774444707227777770777707777777070755555700,"[1, 6]",0.2266286164140917,1.67,1.5766666666666669
0000070000000000707000000007000000007777700007733377777077774444707227777770777707777777070755555700,"[0, 7]",0.2738261865377274,1.31,1.24
0000070700000000707000000007000000007777700007733377777077774444707227777770777707777777070755555700,"[2, 5]",0.2533730506395654,1.02,1.4566666666666668
0700757000707075707007007570077777757777444475733377777777772270000000777000000000000000000000000000,"[8, 3]",0.195594079758805,2.35,1.7766666666666666
0700757000707075707007007570077777757777444475733377777777772270000000777000000000070000000000000000,"[9, 2]",0.2194727203032497,1.86,1.5166666666666666
0700757000707075707007007570077777757777444475733377777777772270000000777000000000070000000070000000,"[7, 4]",0.2173960493288224,1.5,1.6466666666666665
0700757000707075707007007570077777757777444475733377777777772270000000777070000000070000000070000000,"[6, 5]",0.2478036536047971,1.17,1.3099999999999998
0075555570707777777007777000770073700074707370007407737000740077700074700700007707000000000070000700,"[8, 4]",0.2544544206927031,38.42,2.483333333333333
0075555570707777777007777000770073700074707370007407737000740077700074700700007707007000000070000700,"[7, 5]",0.2896721707863065,27.85,1.9733333333333332
0075555570707777777007777000770073700074707370007407737000740077700074700701007707007000000070000700,"[8, 5]",0.3366094027680543,14.82,2.023333333333333
0075555570707777777007777000770073700074707370007407737000740077700074700701007707007700000070000700,"[7, 6]",0.4627998538783131,11.94,1.4666666666666668
0075555570707777777007777000770073700074707370007407737000740077700074700701707707007700000070000700,"[6, 5]",0.6143558745749905,9.4,1.1333333333333335
7333770000777770000007770007000737000070773700000757370000005777000000570070000757700777705707072270,"[1, 6]",0.2738140902697865,2.2,1.4333333333333331
7333770000777770700007770007000737000070773700000757370000005777000000570070000757700777705707072270,"[4, 5]",0.2800422572409543,1.84,1.4766666666666666
7333770000777770700007770007000737000070773707000757370000005777000000570070000757700777705707072270,"[3, 4]",0.3357789190511127,1.32,1.0366666666666666
7333770000777770700007770007000737100070773707000757370000005777000000570070000757700777705707072270,"[4, 4]",0.554624908958485,1.01,0.8066666666666666
0075555570007777777077000700073700000000370000000037007777707777072277333707777077770000000070070000,"[8, 7]",0.3136811832374692,1.41,1.0633333333333337
0075555570007777777077000700073700000000370000000037007777707777072277333707777077770001000070070000,"[8, 6]",0.779305828421742,1.02,0.2733333333333334
0007007227077777777707555557730777777773700007007300000077770000007333000000777700007000000000070000,"[7, 3]",0.2304892036104323,2.54,1.7299999999999998
0007007227077777777707555557730777777773700007007300000077770000007333000700777700007000000000070000,"[6, 2]",0.2500162011535221,1.88,1.5166666666666666
0007007227077777777707555557730777777773700007007300000077770070007333000700777700007000000000070000,"[5, 1]",0.2593968720297243,1.52,1.28
0007007227077777777707555557730777777773700007007307000077770070007333000700777700007000000000070000,"[8, 0]",0.2850309182125773,1.21,1.133333333333333
0000000700000000777700000074750000007475700000747507000074750077777775777333707772777770707277000700,"[0, 5]",0.2204556139676027,1.95,1.71
0000070700000000777700000074750000007475700000747507000074750077777775777333707772777770707277000700,"[3, 5]",0.2098251000603103,1.56,1.99
0000070700000000777700000074750000077475700000747507000074750077777775777333707772777770707277000700,"[1, 4]",0.2383430474604496,1.25,1.7066666666666668
0072774444707277777707777777730755555773777777777300000000770000000700000000001000000000000000700000,"[8, 8]",0.3666185666185666,2.06,1.7566666666666666
0072774444707277777707777777730755555773777777777300000000770000000700000000001000000000100000700000,"[9, 8]",0.5108038029386344,1.35,2.5
0737007775073700737507377773750777227375700777777500070700770000700700000000700700000700700007000700,"[7, 2]",0.3662258392675483,1.0,0.97
7333770000777770007000000777000000075700700007570700077757770007475772000747577200074777770007477070,"[0, 7]",0.2219328703703703,1.64,1.5766666666666669
7333770700777770007000000777000000075700700007570700077757770007475772000747577200074777770007477070,"[2, 9]",0.2495351431759018,1.3,1.43
7333770700777770007000000777070000075700700007570700077757770007475772000747577200074777770007477070,"[3, 8]",0.2795672282788239,1.04,1.3066666666666666
0070000700000700000077007000072777777770277555557777777777707333700007777770000000070000000110700000,"[9, 0]",0.774829050817845,8.19,0.8866666666666667
0070000700000700000077007000072777777770277555557777777777707333700007777770000077777000004444700000,"[1, 8]",0.2651094228370563,1.4,1.1266666666666667
7700070000270777000027772700007707270000700777000700707777770700755555700077777700007007070007007070,"[2, 6]",0.4625039469529523,1.95,2.99
7700070000270777000027772710007707270000700777000700707777770700755555700077777700007007070007007070,"[3, 6]",0.65284178187404,1.2,1.0466666666666666
0000070000000000000000000000000000000000770777777701075555570007777777770007333727777777772774444700,"[5, 0]",0.4711501719526175,2.17,1.5233333333333334
0777007073072770007307270007737777070077570070000057770000005737000007573700000057370000007777007000,"[4, 6]",0.28535170413343,2.89,1.57
0777007073072770007307270007737777070077570070100057770000005737000007573700000057370000007777007000,"[3, 6]",0.3983481575603558,1.84,1.3766666666666667
0000070000000000000000777000000075700000707577000701757077770075707333007570777777777777707444472270,"[6, 1]",0.4997894145725116,1.51,1.0333333333333334
0000070000000000000000777000000075700000707577000701757077770175707333007570777777777777707444472270,"[7, 1]",0.5325443786982249,1.21,2.1566666666666667
0000070000000000000000000077700700007570700007757700777075707773707570727370757072737777777777774444,"[1, 9]",0.2466498541264896,1.61,1.3933333333333335
0000070000000000000700000077700700007570700007757700777075707773707570727370757072737777777777774444,"[0, 8]",0.2433212996389891,1.27,1.5566666666666666
7777070075333700007577770000754700000775470000007547000070774700070700777770700700727700700072700700,"[1, 6]",0.2670979667282809,1.22,1.2366666666666666
0000070000000000000000000007000700007070777777077755555707227777770777000070700077770777773337073337,"[1, 6]",0.2595793419408579,1.53,1.3633333333333333
0000070000000000700000000007000700007070777777077755555707227777770777000070700077770777773337073337,"[2, 3]",0.2768949514836169,1.22,1.1233333333333333
0000700000007000700077000700003777000700375700700037570007007757000077075700007207577777720777733377,"[2, 9]",0.2916062626848362,1.78,1.06
0000700000007000700077000700013777000700375700700037570007007757000077075700007207577777720777733377,"[3, 9]",0.6696495152870992,1.09,0.32
7444470070777777070072270070077777770070555557770077777737070000073770000007370000000777000000000000,"[9, 8]",0.2530204313998355,1.26,1.1866666666666668
0777770070172270700007777007770000000737700000073700000007370000000777070000700770777777700075555570,"[2, 0]",0.7987234644206104,11.4,1.163333333333333
7777770070272270700027777007777700000737700000073700000007370000000777070000700770777777700075555570,"[3, 5]",0.3853459972862958,1.17,1.4066666666666665
0000757074000075777400007570740007757774700075737700007773700000007377777000777022700700077770700700,"[6, 3]",0.268780197233437,1.31,1.1966666666666663
0733370700077777707007444477777777777737570000073757000007375700000777570000000057000000007700000000,"[8, 8]",0.1798794865077286,3.38,2.026666666666667
0733370700077777707007444477777777777737570000073757000007375700000777570000000057000000707700000000,"[0, 9]",0.1702018911321237,2.81,1.72
0733370707077777707007444477777777777737570000073757000007375700000777570000000057000000707700000000,"[1, 0]",0.1866338158299969,2.43,1.6866666666666668
0733370707777777707007444477777777777737570000073757000007375700000777570000000057000000707700000000,"[9, 7]",0.1850624763347217,2.05,1.7866666666666668
0733370707777777707007444477777777777737570000073757000007375700000777570000000057000000707700000100,"[9, 8]",0.3554987212276215,1.3,1.6866666666666668
0070070000077700000017577700000757270000775727000707577770000757737000077773770070007370000007777000,"[1, 0]",0.8463188716714743,12.96,0.5
0070070000177700000017577700000757270000775727000707577770000757737000077773770070007370000007777000,"[0, 0]",0.7714155307981162,11.54,0.8333333333333334
4770070000477700000047577700004757270000775727000707577770000757737000077773770070007370000007777000,"[1, 6]",0.2322568316453277,2.03,1.26
4770070000477700100047577700004757270000775727000707577770000757737000077773770070007370000007777000,"[1, 5]",0.3457298008885963,1.08,1.1233333333333333
0000700075007000007500070000750700070075700070777577700073774700077377470000737347000077734707000773,"[9, 5]",0.1675249049521151,3.88,1.7233333333333334
7555557777777777733307077777777777270007333727700077777700000000700000000000000000000000000007007000,"[8, 5]",0.2427901320361362,3.16,1.6233333333333333
7555557777777777733307077777777777270007333727700077777700000000700000000000000000000700000007007000,"[7, 6]",0.2472180796145462,2.57,1.6166666666666665
7555557777777777733307077777777777270007333727700077777700000000700000000000700000000700000007007000,"[6, 7]",0.3176622980798537,2.02,1.0833333333333333
7555557777777777733307077777777777270007333727700077777700000000700100000000700000000700000007007000,"[5, 7]",0.407291916526745,1.19,0.9566666666666668
0007227777000777737277777773727555557377777777777700070007000700000000700000000000700000000700700000,"[7, 3]",0.3070898884191558,1.78,1.4
0007227777000777737277777773727555557377777777777700070007000700000000700700000000700000000700700000,"[6, 4]",0.3734746949389878,1.37,1.07
0007227777000777737277777773727555557377777777777700070007000700700000700700000000700000000700700000,"[8, 5]",0.363346104725415,1.05,1.1833333333333331
0000077770000000757100000075710700007570707777757700733375700077777770000072700700007270000007777000,"[0, 9]",0.7715168995904578,15.98,0.7933333333333333
0000077777000000757300000075730700007573707777757700733375700077777770000072700700007270000007777000,"[7, 1]",0.2878365183428651,1.95,1.12
0000077777000000757300000075730700007573707777757700733375700077777770070072700700007270000007777000,"[8, 0]",0.3601018509450592,1.44,0.7933333333333333
0000077777000000757300000075730700007573707777757700733375700077777770070072700710007270000007777000,"[7, 0]",0.5640467772640739,1.06,0.57
0733370000077777000070000077700000007470700000747707777074700722707470777770777000077777770007555557,"[1, 9]",0.2612496992059036,1.01,1.0366666666666668
0070077770700070757000070075700700077570707000757777777075704444707770777770000707777700700733377000,"[1, 9]",0.4630333424754143,6.07,0.8133333333333334
0070777777070074444700777777770075700073707570007300757000730075700077007570000000777000000700000000,"[2, 0]",0.251065541024983,77.84,2.053333333333333
0070777777070074444710777777770075700073707570007300757000730075700077007570000000777000000700000000,"[1, 0]",0.5240207804250925,48.38,1.66
0070777777770074444710777777770075700073707570007300757000730075700077007570000000777000000700000000,"[2, 1]",0.505590117115721,38.59,3.306666666666666
0070777777770074444727777777772775700073777570007300757000730075700077007570000000777000000700000000,"[7, 0]",0.231058570660935,1.75,1.59
0070777777770074444727777777772775700073777570007300757000730075700077707570000000777000000700000000,"[6, 1]",0.2541346377824365,1.38,1.3233333333333333
0000727777000072733300007777770007000700700007007700007000750070007075000777777500073337750007777775,"[5, 1]",0.2993424099286839,1.49,1.143333333333333
0000727777000072733300007777770007000700700007007707007000750070007075000777777500073337750007777775,"[2, 2]",0.3095836087243886,1.08,1.1566666666666665
0000070000000000777700000073330000007777777777700744447377007777737070700773700707777777700755555700,"[9, 9]",0.2020035679978043,1.45,1.43
0000070000000000777700000073330000007777777777700744447377007777737070700773700707777777700755555707,"[0, 8]",0.2159931212381771,1.18,1.5066666666666666
0070070074000000707400000000740000000774700000777777000775703770007577370007757037707075777707007570,"[7, 3]",0.3655897124011712,41.53,2.3266666666666667
0070070074000000707400000000740000000774700000777777000775703770007577370107757037707075777707007570,"[7, 2]",0.3367747689035998,26.76,4.51
0070070074000000707400000000740000000774700000777777000775703770007577377107757037707075777707007570,"[6, 3]",0.4342676872155565,22.23,3.9166666666666665
0070070074000000707400000000740000000774700000777777000775703777007577377107757037707075777707007570,"[7, 4]",0.5,17.94,4.256666666666667
0070070074000000707400000000740000000774700000777777000775703777777577377227757037777775777707007570,"[1, 0]",0.26044428192705,1.01,1.6900000000000002
0007770000700737000007773700000737377000773777000707375700100777570700700757700000075700070007577000,"[6, 8]",0.4386995816434069,10.54,1.5266666666666666
0007770000700737000007773700000737377000773777000707375700100777570770700757700000075700070007577000,"[5, 9]",0.6368343195266272,7.12,0.8333333333333334
0007770000700737000007773700000737377000773777777707375744440777577777700757700000075700070007577000,"[8, 7]",0.2452764576330126,1.57,1.18
0000070777000000075700000007570000000757777000075772700007577277777777777333700007777770000744447000,"[8, 8]",0.2033960197188241,3.06,1.913333333333333
0000070777000000075700000007570000000757777000075772700007577277777777777333700007777770700744447000,"[1, 6]",0.1952129923709112,2.41,1.913333333333333
0000070777000000775700000007570000000757777000075772700007577277777777777333700007777770700744447000,"[7, 7]",0.1935798852679116,2.05,1.9166666666666667
0000070777000000775700000007570000000757777000075772700007577277777777777333770007777770700744447000,"[9, 9]",0.2251147772564452,1.62,1.7466666666666668
0000070777000000775700000007570000000757777000075772700007577277777777777333770007777770700744447007,"[2, 0]",0.2209779282505371,1.3,1.8266666666666669
0000070000000000000000777700000072270000777777000707570070000757700777775700073707577777370757722737,"[1, 6]",0.3502550400777265,1.5,1.1566666666666667
0000070000000000700000777700000072270000777777000707570070000757700777775700073707577777370757722737,"[3, 7]",0.3395638629283489,1.06,1.1566666666666667
0077777770707555557000777777770700000737700000073700000007370000000777000700700700007777700000733370,"[6, 5]",0.2934402563482063,29.16,3.22
0077777770707555557000777777770700000737700000073700000007370000070777000700700700007777700000733370,"[8, 0]",0.3029454837490551,21.2,3.18
0077777770707555557000777777770700000737700000073700000007370000070777000700700770007777700000733370,"[9, 1]",0.3483336439572355,15.16,2.813333333333333
0077777770707555557000777777770700000737700000073700000007370000070777000700700770007777700700733370,"[5, 6]",0.343013883833394,10.77,3.27
0077777770707555557000777777770700000737700000073700000077370000070777000700700770007777700700733370,"[6, 2]",0.3640428984130753,7.65,3.59
0077777770707555557000777777770700000737700000073700000077370070070777000700700770007777700700733370,"[5, 1]",0.4505289359054138,4.8,2.27
0077777770707555557000777777770700000737700000073707000077370070070777000700700770007777700700733370,"[4, 4]",0.468969422423556,2.84,1.95
0077777770707555557000777777770700000737700010073707000077370070070777000700700770007777700700733370,"[6, 4]",0.6022699830958705,1.46,0.6
7555557000777777700000077707000007470077700747007300074770730007470073000777777700007072700007007270,"[8, 2]",0.2442034198439488,1.41,1.38
7555557000777777700000077707000007470077700747007300074770730007470073000777777700707072700007007270,"[1, 8]",0.2466686191243227,1.15,1.2933333333333334
0000070070000000070000000000770777000073773700007307370000730737000077077777777710075555570007777777,"[7, 0]",0.6110690998330646,32.74,1.3099999999999998
0000070070000000070000000000770777000073773700007307370000737737000077277777777727075555577707777777,"[2, 4]",0.2869140326767445,2.17,1.5066666666666666
0000070070000000070000007000770777000073773700007307370000737737000077277777777727075555577707777777,"[3, 6]",0.2745182012847966,1.51,1.5533333333333337
