board_state_100chars_code,best_field,best_prob,time_adv,time_mc,cnf_5,cnf_4,cnf_3,cnf_2
3337070007777700700000007000700070000700770007000757777770005744447070577777770057777770075773337070,"[2, 1]",0.2255266418835192,1.37,1.2133333333333332,0.0,2.0,18.0,46.0
3337070007777700700007007000700070000700770007000757777770005744447070577777770057777770075773337070,"[4, 3]",0.2327111111111111,1.11,1.1566666666666665,0.0,1.0,16.0,43.0
0000700070007000770077007777773700755555370077777737070000707700777777007007444400070777770700070000,"[9, 7]",0.3481379310344827,14.27,1.0,2.0,7.0,18.0,44.0
0000700070007000770077007777773700755555370077777737070000707700777777007007444400070777770700070100,"[9, 8]",0.7447243306364167,11.41,0.3966666666666666,2.0,7.0,18.0,43.0
0000700070007000770077007777773700755555370077777737070000707700777777007007444400070777770700070110,"[9, 6]",0.5,10.21,1.7233333333333334,2.0,7.0,18.0,42.0
0000700070007000770077007777773700755555370077777737070000707700777777007007444400070777770700073337,"[8, 0]",0.2351738241308793,1.11,1.0466666666666669,2.0,6.0,16.0,41.0
0070070000770077700047077570004770757000470075700047007570077700757000777777700033370000007777070000,"[4, 3]",0.2756447558086023,56.25,1.7633333333333334,15.0,23.0,38.0,64.0
0070070000770077700047077570004770757000470175700047007570077700757000777777700033370000007777070000,"[5, 3]",0.5250086236633322,35.87,1.38,15.0,23.0,37.0,60.0
0070070000770077700047077570004777757000477275700047727570077777757000777777700033370000007777070000,"[0, 7]",0.247090203685742,1.33,1.2933333333333332,15.0,22.0,35.0,56.0
0070070700770077700047077570004777757000477275700047727570077777757000777777700033370000007777070000,"[8, 7]",0.2472624798711755,1.05,1.3500000000000003,14.0,20.0,32.0,53.0
7707070070477000770047000000074701000000477000000077777700005555570000777777000700707777700700733370,"[2, 3]",0.3606459903715212,23.03,2.8833333333333333,11.0,22.0,35.0,56.0
7707070070477000770047070000074701000000477000000077777700005555570000777777000700707777700700733370,"[3, 2]",0.4389212215755685,18.25,2.583333333333333,11.0,21.0,33.0,55.0
7707070070477000770047070000074771000000477000000077777700005555570000777777000700707777700700733370,"[4, 3]",0.5007218093354008,14.93,3.2266666666666666,10.0,20.0,32.0,54.0
0007777777070755555700777777777700733370270077777727070000007770000000727000000072700000007777000000,"[7, 9]",0.2958409228901032,1.53,1.7366666666666666,19.0,30.0,45.0,65.0
0007777777070755555700777777777700733370270077777727070000007770000000727000000772700000007777000000,"[9, 7]",0.318926492778616,1.22,1.63,17.0,27.0,41.0,62.0
5737000000573700000057370000705777000707570000007777000000720070000072070077777770070733370070077777,"[4, 4]",0.2714761234156958,1.98,1.3766666666666667,18.0,28.0,42.0,67.0
5737000000573700000057370000705777000707570070007777000000720070000072070077777770070733370070077777,"[5, 3]",0.2832791494596257,1.51,1.2466666666666668,13.0,22.0,36.0,63.0
5737000000573700000057370000705777000707570070007777070000720070000072070077777770070733370070077777,"[0, 6]",0.3078337624126517,1.16,1.21,11.0,19.0,32.0,59.0
0075777700007572270000757777000075770070707570700700777007000000070070000070000777777700007444477000,"[7, 6]",0.3673628201511629,15.91,1.3166666666666669,5.0,14.0,27.0,60.0
0075777700007572270000757777000075770070707570700700777007000000070070000070700777777700007444477000,"[8, 7]",0.447791257284315,10.24,0.9266666666666666,5.0,12.0,23.0,56.0
0075777700007572270000757777000075770070707570700700777007000000070070000070700777777707007444477000,"[9, 8]",0.4867739600155928,5.77,0.7866666666666667,5.0,10.0,19.0,52.0
0075777700007572270000757777000075770070707570700700777007000000070070000070700777777707007444477070,"[1, 9]",0.4845377604166667,3.23,1.0266666666666666,5.0,10.0,17.0,49.0
0075777700007572270100757777000075770070707570700700777007000000070070000070700777777707007444477070,"[2, 9]",0.8580226178479453,2.17,0.2066666666666666,5.0,10.0,16.0,44.0
0777775700773337570007777757770000075774700007577400000777740000000074000007007700007070000070070700,"[6, 6]",0.2606820223764846,50.73,2.6733333333333333,17.0,28.0,41.0,66.0
0777775700773337570007777757770000075774700007577400000777740000007074000007007700007070000070070700,"[7, 7]",0.2943203666307936,37.6,2.21,15.0,26.0,39.0,63.0
0777775700773337570007777757770000075774700007577400000777740000007074000007077700007070000070070700,"[8, 8]",0.3681351633852533,27.83,1.8033333333333328,15.0,26.0,38.0,60.0
0777775700773337570007777757770000075774700007577400000777740000007074000007077700007070700070070700,"[9, 9]",0.3131661016949152,19.17,2.8866666666666667,15.0,26.0,37.0,57.0
0777775700773337570007777757770000075774700007577400000777740000007074000007077700007070700070070707,"[6, 4]",0.3357484107869072,14.68,3.19,15.0,26.0,37.0,55.0
0777775700773337570007777757770000075774700007577400000777740000707074000007077700007070700070070707,"[7, 3]",0.3873748031028026,10.38,2.583333333333333,12.0,22.0,33.0,51.0
0777775700773337570007777757770000075774700007577400000777740000707074000107077700007070700070070707,"[8, 3]",0.4155286174620224,6.02,2.376666666666667,10.0,16.0,24.0,41.0
3337333700777777777700700007570700000757700000075700000077570000070757000077777700007270700000727000,"[5, 3]",0.2615330643746711,2.08,1.59,17.0,31.0,47.0,68.0
3337333700777777777700700007570700000757700000075700010077570000070757000077777700007270700000727000,"[5, 2]",0.3941426335792533,1.03,1.0266666666666666,10.0,19.0,30.0,50.0
0073700777007370072700737707277777700777277700700027570000007757000001075700000007570000000757000000,"[7, 9]",0.6832147937411095,1.3,0.47,15.0,26.0,40.0,63.0
0073700777007370072700737707277777700777277700700027570000007757000001075700000107570000000757000000,"[5, 9]",0.6265569395017794,1.49,0.7333333333333334,12.0,23.0,36.0,57.0
0007444470000777777000700700000000700000770077777737077555553700777777377000070077077770070007227000,"[9, 8]",0.255440338834526,1.07,1.1133333333333335,1.0,9.0,23.0,50.0
7370000700737000000773700070007777770070555557770077777727070000072770000007777700000744440000077777,"[1, 5]",0.2230139411374198,1.82,1.5333333333333332,6.0,17.0,36.0,60.0
7370000700737007000773700070007777770070555557770077777727070000072770000007777700000744440000077777,"[0, 4]",0.2537593984962406,1.4,1.2233333333333334,4.0,14.0,32.0,56.0
7370700700737007000773700070007777770070555557770077777727070000072770000007777700000744440000077777,"[1, 3]",0.2326539958781772,1.06,1.3866666666666667,4.0,13.0,29.0,53.0
0000733370000077777000070070070070777017777775700744447570007777757000000075700000007570000000777000,"[4, 8]",0.4299580768213921,45.13,2.1866666666666665,5.0,15.0,36.0,62.0
0000733370000077777000070070070070777017777775707744447570007777757000000075700000007570000000777000,"[3, 7]",0.5160228803639656,37.84,2.106666666666667,3.0,13.0,34.0,61.0
0000733370000077777700070077270070777727777775777744447570007777757000000075700000007570000000777000,"[1, 1]",0.2162088162818289,1.68,1.4166666666666667,3.0,13.0,34.0,58.0
0000733370070077777700070077270070777727777775777744447570007777757000000075700000007570000000777000,"[0, 2]",0.2620517000465766,1.31,1.086666666666667,3.0,11.0,30.0,54.0
0000700000000000710070000077000700070077707770007377757000737375700073737577007773757070007775700700,"[0, 7]",0.5454144620811288,8.6,3.546666666666667,6.0,13.0,31.0,57.0
0000707270000000727070000077700700070077707770007377757000737375700073737577007773757070007775700700,"[1, 3]",0.3423605497170573,1.07,1.24,6.0,13.0,30.0,55.0
0000070757000000775700000007570000000757700000075777000007773700000700377777777737444477277777777727,"[6, 4]",0.200514220416455,2.61,2.0866666666666664,26.0,40.0,54.0,69.0
0000070757000000775700000007570000000757700000075777000007773700700700377777777737444477277777777727,"[5, 5]",0.2180886965498074,2.15,1.95,24.0,37.0,50.0,66.0
0000070757000000775700000007570000000757700000075777000707773700700700377777777737444477277777777727,"[4, 6]",0.2667309840560576,1.69,1.4666666666666668,21.0,33.0,46.0,62.0
0700700777007007007377070777734700772273477707777747570000004757000000775700000007570000000757000000,"[5, 4]",0.2182370243856153,1.75,1.63,17.0,28.0,39.0,62.0
0700700777007007007377070777734700772273477707777747577000004757000000775700000007570000000757000000,"[7, 9]",0.2233280737953635,1.39,1.6899999999999995,14.0,25.0,36.0,59.0
0700700777007007007377070777734700772273477707777747577000004757000000775700000707570000000757000000,"[5, 7]",0.2332395686826066,1.14,1.5233333333333334,12.0,22.0,32.0,56.0
0000070710000000070000000000000000007777700000733300000077770777777700775555570007777777770744447227,"[1, 8]",0.6107938846933136,1.99,1.143333333333333,24.0,36.0,50.0,70.0
0073337000777777700722700700707770000700700077777700077577370000757737000075773700007577770000757000,"[6, 0]",0.3362561174551386,1.14,1.0333333333333334,5.0,14.0,29.0,53.0
7555557700777777707700070007730700070073700000007300000000770777700000072270000007777777000007333700,"[4, 6]",0.2542961608775137,2.08,1.39,13.0,25.0,42.0,65.0
7555557700777777707700070007730700070073700000707300000000770777700000072270000007777777000007333700,"[5, 2]",0.2794802647707771,1.58,1.2633333333333334,9.0,20.0,37.0,61.0
7555557700777777707700070007730700070073700000707300700000770777700000072270000007777777000007333700,"[8, 0]",0.2985142338663945,1.21,1.08,6.0,16.0,33.0,58.0
0000070077000000007300000070730000000773700007007777007070742700070074270070077477777770747555557077,"[6, 3]",0.2377046604443606,2.65,1.4233333333333331,20.0,30.0,44.0,68.0
0000070077000000007300000070730000000773700007007777007070742707070074270070077477777770747555557077,"[1, 7]",0.2233994310920559,2.06,1.64,18.0,28.0,41.0,64.0
0000070077000000017300000070730000000773700007007777007070742707070074270070077477777770747555557077,"[0, 7]",0.4356892415574829,1.34,1.4933333333333334,17.0,27.0,40.0,61.0
0000070777000000017300000070730000000773700007007777007070742707070074270070077477777770747555557077,"[1, 6]",0.6108567691301504,1.12,1.1766666666666663,17.0,27.0,39.0,60.0
0000733370000077777000077777070077333770700777770700000000700700077777000707444470707777770700755555,"[7, 1]",0.2410236064272961,1.04,1.1933333333333334,6.0,12.0,24.0,44.0
0073733370007377777700737007270077700727700007077707000070000001000000007000000000077777770007555557,"[6, 2]",0.4901329037454692,1.1,0.6866666666666666,8.0,16.0,31.0,56.0
0000700000000000000000000000000007777777777737444407573777770757377700775777270007570727000757777700,"[7, 8]",0.2052593133674214,1.95,1.55,13.0,22.0,38.0,61.0
0000700000000000000000000000000007777777777737444407573777770757377700775777277007570727000757777700,"[8, 9]",0.2582720588235294,1.55,1.2233333333333334,13.0,21.0,36.0,58.0
0000700000000000000000000000000007777777777737444407573777770757377700775777277007570727070757777700,"[2, 2]",0.2208453806966818,1.22,1.5066666666666668,13.0,20.0,34.0,55.0
0000077370000000737000000073770000007770700000000777770000003337000000777777000055555777777777774444,"[1, 4]",0.1626538617611254,5.13,1.98,23.0,40.0,58.0,77.0
0000077370000010737000000073770000007770700000000777770000003337000000777777000055555777777777774444,"[0, 4]",0.2775467775467775,2.81,2.1366666666666667,16.0,29.0,46.0,65.0
0000777370000010737000000073770000007770700000000777770000003337000000777777000055555777777777774444,"[1, 5]",0.3841726618705036,2.6,1.6266666666666667,15.0,28.0,45.0,64.0
7570070000757000077775700007277570000727757000077777700070000000070070700070070007777777770733374444,"[6, 3]",0.247943661971831,1.47,1.346666666666667,10.0,20.0,34.0,57.0
7570070000757000077775700007277570000727757000077777700070000007070070700070070007777777770733374444,"[0, 8]",0.2291557420031463,1.15,1.4799999999999998,7.0,16.0,30.0,53.0
7777700000333700000077770000007770000000227000001077777777073755555700377777770037000000007707000000,"[5, 8]",0.3896425495262705,2.24,1.3166666666666669,20.0,31.0,45.0,67.0
7777700000333700000077770000007770000000227000001077777777173755555700377777770037000000007707000000,"[6, 8]",0.6905632772494513,1.06,0.7466666666666667,17.0,26.0,40.0,61.0
0000733370000077777000000770077777771070444470070077777777770000755555000077777700000000000000070000,"[4, 6]",0.5154667111351983,41.93,2.2,8.0,20.0,36.0,62.0
0000733370000077777000000777077777772770444477270077777777770000755555000077777700000000000000070000,"[8, 3]",0.2152937846253386,1.89,1.4566666666666668,8.0,20.0,36.0,60.0
0000774700000777470000075747007777574700333757770777775700000007570000000777770000073337000007777700,"[1, 1]",0.1822623473181094,3.07,1.5266666666666666,7.0,16.0,34.0,61.0
0000774700010777470000075747007777574700333757770777775700000007570000000777770000073337000007777700,"[0, 1]",0.25,1.67,1.8833333333333333,7.0,15.0,29.0,52.0
0000070000000000077707777777270744447727777777777700000737000000073700000007370000000777770000073337,"[1, 4]",0.3255877034358047,1.29,1.0266666666666666,14.0,28.0,44.0,68.0
3775700700377570070037757777777775722772707577777200777000770700000700700000000000000000000000700000,"[8, 2]",0.3152660745464207,1.47,1.413333333333333,15.0,26.0,41.0,69.0
0700070700777777700075555570007777777000700770000707000700000070777000777773770044447370007777737000,"[0, 3]",0.3701689328388957,17.21,1.4466666666666663,9.0,15.0,29.0,52.0
0701070700777777700075555570007777777000700770000707000700000070777000777773770044447370007777737000,"[0, 2]",0.6403235381418818,15.07,1.0566666666666666,9.0,15.0,29.0,52.0
7777777700277444477027777777007700777777700075555501707777770700000000700000000000000000000000000000,"[5, 0]",0.5082607821164842,26.68,5.383333333333333,23.0,34.0,48.0,68.0
7777777700277444477027777777007770777777727075555572707777777770000000700000000000000000000000000000,"[7, 3]",0.2519574617272409,1.4,1.5066666666666666,23.0,34.0,48.0,65.0
7777777700277444477027777777007770777777727075555572707777777770000000700700000000000000000000000000,"[9, 2]",0.2678487736291204,1.08,1.4233333333333331,17.0,28.0,42.0,61.0
0755555700077777777770007070730700070773700000707300000000770007777770000744447700077777700000070700,"[9, 2]",0.3672888631650026,16.42,1.84,13.0,20.0,33.0,52.0
0755555700077777777770007070730700070773700000707300000000770007777770000744447700077777700070070700,"[5, 5]",0.3566854703460893,11.01,2.17,11.0,17.0,29.0,49.0
0755555700077777777770007070730700070773700000707300000700770007777770000744447700077777700070070700,"[9, 9]",0.3715290121262393,7.45,2.15,8.0,14.0,26.0,46.0
0755555700077777777770007070730700070773700000707300000700770007777770000744447700077777700070070707,"[5, 7]",0.4272515869524229,5.42,2.273333333333333,8.0,14.0,26.0,44.0
0755555700077777777770007070730700070773700000707300000707770007777770000744447700077777700070070707,"[4, 4]",0.4666959288927905,3.79,2.98,8.0,14.0,26.0,42.0
0755555700077777777770007070730700070773700070707300000707770007777770000744447700077777700070070707,"[2, 2]",0.4096707818930041,2.35,4.186666666666667,7.0,12.0,23.0,38.0
0755555700077777777770707070730700070773700070707300000707770007777770000744447700077777700070070707,"[3, 3]",0.6737539212269084,1.53,1.6466666666666665,6.0,11.0,21.0,35.0
5555570700777777000000000000770000000074700000007400000007747777000074737077777773707333707370777770,"[3, 1]",0.1798071804577985,3.07,1.7966666666666666,19.0,32.0,46.0,65.0
5555570700777777000000000000770700000074700000007400000007747777000074737077777773707333707370777770,"[5, 1]",0.1907406071969423,2.57,1.66,17.0,29.0,42.0,61.0
5555570700777777000000000000770700000074700000007407000007747777000074737077777773707333707370777770,"[4, 2]",0.2112814115130992,2.12,1.51,15.0,27.0,40.0,58.0
5555570700777777000000000000770700000074707000007407000007747777000074737077777773707333707370777770,"[1, 8]",0.2033668512032538,1.74,1.5333333333333334,13.0,24.0,36.0,54.0
5555570700777777001000000000770700000074707000007407000007747777000074737077777773707333707370777770,"[0, 8]",0.3572222222222222,1.11,1.5266666666666666,12.0,22.0,33.0,48.0
5555570770777777001000000000770700000074707000007407000007747777000074737077777773707333707370777770,"[1, 9]",0.5557476231633535,1.09,1.0133333333333334,12.0,22.0,33.0,47.0
4707070070477077770047007227004777777700775555570707777777000700000070700007000000007000070007007000,"[3, 8]",0.3474549968963377,12.02,1.7533333333333332,3.0,12.0,28.0,56.0
4707070070477077770047007227004777777770775555570707777777000700000070700007000000007000070007007000,"[2, 9]",0.4820668035888012,8.01,1.0333333333333332,2.0,10.0,25.0,53.0
4707070070477077770047007227014777777770775555570707777777000700000070700007000000007000070007007000,"[1, 9]",0.7738810655664186,6.29,0.5033333333333333,2.0,10.0,25.0,50.0
4707070070477077770147007227014777777770775555570707777777000700000070700007000000007000070007007000,"[0, 9]",0.517607792384715,5.66,1.9333333333333336,2.0,10.0,25.0,48.0
0000077700000007570000000757000000075777700007572277000757772700077777270007444477000777770000700700,"[9, 2]",0.239504007017264,2.05,1.58,22.0,33.0,50.0,72.0
0000077700000007570000000757000000075777700007572277000757772700077777270007444477000777770070700700,"[0, 2]",0.2403271469015413,1.59,1.6133333333333333,21.0,31.0,47.0,69.0
0070077700000007570000000757000000075777700007572277000757772700077777270007444477000777770070700700,"[8, 3]",0.2445824706694272,1.26,1.63,19.0,28.0,43.0,66.0
4444770700777777700775555570007777777070770000700737000007003770000070370007000077007000070007007000,"[2, 7]",0.3013447132170939,41.19,1.6566666666666665,3.0,13.0,32.0,61.0
4444770700777777700775555577007777777070770000700737000007003770000070370007000077007000070007007000,"[1, 8]",0.3092372304732408,28.72,1.78,3.0,12.0,29.0,58.0
4444770700777777707775555577007777777070770000700737000007003770000070370007000077007000070007007000,"[9, 8]",0.3002615400292109,20.97,2.096666666666667,3.0,12.0,28.0,55.0
4444770700777777707775555577007777777070770000700737000007003770000070370007000077007000070007007070,"[8, 7]",0.3597236380110998,15.4,1.7666666666666666,3.0,12.0,26.0,52.0
4444770700777777707775555577007777777070770000700737000007003770000070370007000077007001070007007070,"[8, 6]",0.3602914717524289,9.14,2.26,3.0,10.0,22.0,44.0
4444770700777777707775555577007777777070770000700737000007003770000070370007000077007071070007007070,"[7, 7]",0.5490788918576853,7.07,1.3633333333333333,3.0,9.0,20.0,43.0
4444770700777777707775555577007777777070770000700737000007003770000070370007070077007071070007007070,"[9, 7]",0.5552783408701076,5.06,1.9866666666666664,3.0,8.0,18.0,42.0
0000755555000077777700000000007700000000470000777747000073334700007777470007070077077777700077333700,"[1, 1]",0.1589436561961781,4.31,1.89,22.0,33.0,48.0,70.0
0000755555070077777700000000007700000000470000777747000073334700007777470007070077077777700077333700,"[2, 2]",0.1626523647001462,3.6,1.83,22.0,32.0,45.0,66.0
0000755555070077777700700000007700000000470000777747000073334700007777470007070077077777700077333700,"[0, 2]",0.1774193548387097,3.04,1.7,16.0,26.0,39.0,62.0
0070755555070077777700700000007700000000470000777747000073334700007777470007070077077777700077333700,"[1, 3]",0.1880087775182275,2.56,1.58,16.0,25.0,37.0,59.0
0070755555070177777700700000007700000000470000777747000073334700007777470007070077077777700077333700,"[0, 3]",0.3716114457831325,1.82,1.4866666666666666,12.0,21.0,33.0,55.0
0077755555070177777700700000007700000000470000777747000073334700007777470007070077077777700077333700,"[1, 2]",0.5344517675254643,1.66,1.03,11.0,20.0,32.0,54.0
0000700000000700000000701700007707107000370007000737007777773700755555777777777700733370000077777000,"[1, 4]",1.0,10.99,0.1533333333333333,3.0,12.0,29.0,56.0
0007770000000747000000774700007707477000370747000737077777773700755555777777777700733370000077777000,"[1, 1]",0.2295948326482677,1.74,1.1466666666666667,2.0,9.0,25.0,51.0
0077737000007573700077757370002275777000777570000700757000007777700000444470000077777000000070070000,"[2, 8]",0.1852605863192182,3.1,1.856666666666667,20.0,32.0,48.0,71.0
0077737000007573700077757370702275777000777570000700757000007777700000444470000077777000000070070000,"[1, 9]",0.2189217891054472,2.58,1.4900000000000002,17.0,29.0,44.0,67.0
0077737000007573700177757370702275777000777570000700757000007777700000444470000077777000000070070000,"[2, 9]",0.4771008703096019,1.46,1.1133333333333333,17.0,29.0,43.0,62.0
0077737000007573700177757370712275777000777570000700757000007777700000444470000077777000000070070000,"[0, 9]",0.5186068702290076,1.09,2.026666666666667,16.0,28.0,40.0,57.0
0007570000000757000000075700000007570000700757070700077770777777727074333772777477777770740007007074,"[3, 8]",0.2401581671221724,1.39,1.3966666666666667,6.0,17.0,34.0,55.0
0007570000000757000000075700000007570070700757070700077770777777727074333772777477777770740007007074,"[2, 6]",0.2451978265860565,1.07,1.2666666666666666,5.0,14.0,30.0,51.0
4444700077777770007500000000750000000775777700007572277777757777333777700777770000000000000000000000,"[8, 2]",0.2011628419151654,3.45,1.5566666666666666,21.0,28.0,43.0,70.0
4444700077777770007500000000750000000775777700007572277777757777333777700777770000700000000000000000,"[9, 1]",0.2117887075430083,2.72,1.4966666666666668,18.0,25.0,39.0,66.0
4444700077777770007500000000750000000775777700007572277777757777333777700777770000700000000700000000,"[8, 8]",0.2149352920601609,2.17,1.46,16.0,23.0,36.0,63.0
4444700077777770007500000000750000000775777700007572277777757777333777700777770000700000100700000000,"[8, 7]",0.3824247355573637,1.1,1.37,12.0,19.0,31.0,55.0
0100707000007000077777070007223707770777377757700037075700707707570007007757000000075700000007770000,"[0, 2]",0.7542773935202038,4.83,0.6566666666666667,3.0,11.0,30.0,57.0
0110707000007000077777070007223707770777377757700037075700707707570007007757000000075700000007770000,"[0, 0]",0.8394898856640282,3.7,0.3733333333333333,3.0,10.0,29.0,53.0
0737000000073700000077370000004777000000470070007747070000754770077775770077227500070777750070070075,"[3, 7]",0.2120541996702987,2.05,1.67,14.0,25.0,38.0,65.0
0737000000073700000077370000004777000700470070007747070000754770077775770077227500070777750070070075,"[5, 6]",0.2250344440475583,1.62,1.4833333333333334,10.0,19.0,32.0,61.0
0737000000073700000077370000004777000700470070007747070070754770077775770077227500070777750070070075,"[2, 9]",0.2336208599460064,1.27,1.43,9.0,17.0,29.0,58.0
0737000000073700000077370000074777000700470070007747070070754770077775770077227500070777750070070075,"[1, 8]",0.2699544634418764,1.0,1.2666666666666666,8.0,15.0,26.0,55.0
0000070000000000000000000000000111100000777777777707273337470727777747777707074700007007470007007777,"[3, 0]",0.5747081201626656,3.24,1.2133333333333332,9.0,18.0,28.0,52.0
0000070000000000000000000000070000007770700000737777777773705555577370777777777072277007077777007070,"[4, 3]",0.3213200552446027,15.51,4.38,19.0,31.0,47.0,67.0
0000070000000000000000000000070000007770700100737777777773705555577370777777777072277007077777007070,"[4, 4]",0.6585603112840467,7.9,1.336666666666667,15.0,23.0,38.0,56.0
0000070000000000000000000000070000007770700170737777777773705555577370777777777072277007077777007070,"[3, 3]",0.5240840124561055,4.85,5.27,14.0,21.0,36.0,55.0
0000733370000077777000070000770070000072700000007277777700775555570700777777000044447000007777700000,"[4, 6]",0.2008497489378138,3.41,1.6166666666666665,11.0,25.0,44.0,70.0
0000733370000077777000070000770070000072700000707277777700775555570700777777000044447000007777700000,"[3, 5]",0.2081994711852841,2.72,1.51,6.0,20.0,39.0,66.0
0000733370000077777000070000770070070072700000707277777700775555570700777777000044447000007777700000,"[4, 4]",0.2216517055655296,2.17,1.45,5.0,18.0,35.0,62.0
0000733370000077777000070000770070070072700070707277777700775555570700777777000044447000007777700000,"[2, 1]",0.2199105042210638,1.72,1.3733333333333333,4.0,16.0,32.0,59.0
0000077700000007370000000737000100073777700777777200075700720007577777000757370000075737000007573700,"[2, 1]",0.39806441377122,1.25,1.0133333333333334,10.0,18.0,33.0,60.0
0755555777077777777370007370730700737073700073707700007777770000000072000000007200000000770070007000,"[6, 3]",0.2812859932895988,2.54,1.4299999999999995,22.0,33.0,50.0,70.0
0755555777077777777370007370730700737073700073707700007777770007000072000000007200000000770070007000,"[5, 2]",0.2876950947603121,1.94,1.2733333333333334,14.0,25.0,44.0,66.0
0755555777077777777370007370730700737073700073707700107777770007000072000000007200000000770070007000,"[4, 2]",0.4720271252119157,1.15,0.9166666666666666,12.0,21.0,35.0,54.0
7777770000555557000077777700007707777000370737000737773700003707370000770777000000070000070070007000,"[6, 8]",0.2796307183830422,28.43,2.9033333333333338,14.0,25.0,44.0,69.0
7777770000555557000077777700007707777000370737000737773700003707370070770777000000070000070070007000,"[5, 7]",0.3279695599426491,20.43,2.143333333333333,10.0,20.0,39.0,65.0
7777770000555557000077777700007707777000370737000737773707003707370070770777000000070000070070007000,"[7, 6]",0.3184481315543301,13.94,2.1366666666666667,5.0,15.0,34.0,61.0
7777770000555557000077777700007707777000370737000737773707003707370070770777700000070000070070007000,"[8, 7]",0.4338895711430566,9.62,1.3,4.0,12.0,31.0,58.0
7777770000555557000077777700007707777000370737000737773707003707370070770777700000070001070070007000,"[8, 5]",0.4872634441422942,6.66,1.5266666666666666,4.0,12.0,27.0,50.0
7777770000555557000077777700007707777000370737000737773707003707370070770777700000070701070070007000,"[9, 7]",0.5344734278601581,4.21,1.6,3.0,10.0,26.0,48.0
7777770000555557000077777700007707777000370737000737773707003707370070770777700000070701070070007700,"[0, 9]",0.4182748198093466,3.06,4.170000000000001,3.0,9.0,25.0,47.0
7777770007555557000077777700007707777000370737000737773707003707370070770777700000070701070070007700,"[2, 8]",0.5603517186250999,1.82,2.61,3.0,7.0,23.0,45.0
7777770007555557000077777700107707777000370737000737773707003707370070770777700000070701070070007700,"[3, 8]",0.6526390870185449,1.17,0.82,2.0,4.0,15.0,31.0
0000777000000075707000007570070000757017700075777700007577470000777747000007374700000737470000073777,"[3, 7]",0.5278552528069799,74.58,2.953333333333333,22.0,36.0,53.0,74.0
0000777000000075777700007577270000757727700075777700007577470000777747000007374700000737470000073777,"[7, 3]",0.1860042411390487,3.05,1.91,22.0,36.0,53.0,70.0
0000777000000075777700007577270000757727700075777700007577470000777747000707374700000737470000073777,"[8, 2]",0.2026423520655005,2.47,1.7666666666666666,18.0,31.0,48.0,66.0
0000777000000075777700007577270000757727700075777700007577470000777747000707374700700737470000073777,"[9, 1]",0.2113574484636328,2.01,1.6766666666666667,15.0,27.0,43.0,62.0
0000777000000075777700007577270000757727700075777700007577470000777747000707374700700737470700073777,"[7, 0]",0.2355987374235549,1.61,1.5066666666666666,13.0,24.0,40.0,59.0
0000777000000075777700007577270000757727700075777700007577470000777747700707374700700737470700073777,"[6, 1]",0.2698883798954771,1.26,1.2366666666666666,12.0,22.0,36.0,56.0
0700700070777777700055555707007777770077700700707300007000730000077773000007377700000737000007073700,"[8, 0]",0.3294958884519127,13.36,2.28,8.0,17.0,32.0,60.0
0700700070777777700055555707007777770077700700707300007000730000077773000007377770000737000007073700,"[7, 1]",0.3871707369094593,9.27,1.8233333333333333,6.0,14.0,29.0,57.0
0700700070777777700055555707007777770077700700707300007000730000077773070007377770000737000007073700,"[6, 2]",0.5016531801966414,5.64,0.9933333333333332,3.0,9.0,24.0,53.0
0700700070777777700055555707007777770077700700707300007000730070077773070007377770000737000007073700,"[8, 4]",0.6268878219118289,2.73,0.49,0.0,4.0,18.0,49.0
0700700070777777700055555707007777770077700700707300007000730070077773070007377770001737000007073700,"[7, 4]",0.5499234089959616,2.01,0.5933333333333333,0.0,3.0,14.0,43.0
0700700070777777700055555707007777770077700700707300007000730070077773070077377770001737000007073700,"[8, 3]",0.9124381188118812,1.12,0.0733333333333333,0.0,2.0,12.0,42.0
0000070000000000000000000000000700000000700000007700777777747775555574737777777473722700747377777077,"[2, 2]",0.1805233904585456,4.15,2.0866666666666664,25.0,40.0,56.0,76.0
0000070000000000000000700000000700000000700000007700777777747775555574737777777473722700747377777077,"[1, 0]",0.1934906504639442,3.36,1.7833333333333332,21.0,35.0,50.0,72.0
0000070000700000000000700000000700000000700000007700777777747775555574737777777473722700747377777077,"[0, 1]",0.2169888454126029,2.78,1.6,20.0,33.0,47.0,69.0
0700070000700000000000700000000700000000700000007700777777747775555574737777777473722700747377777077,"[1, 3]",0.2392690658213686,2.22,1.5199999999999998,19.0,31.0,44.0,66.0
0700070000700700000000700000000700000000700000007700777777747775555574737777777473722700747377777077,"[4, 3]",0.2263346242462866,1.73,1.5366666666666664,15.0,26.0,39.0,62.0
0700070000700700000000700000000700000000700700007700777777747775555574737777777473722700747377777077,"[3, 4]",0.2518058547712584,1.35,1.55,12.0,23.0,35.0,59.0
0700070000700700000000700000000700700000700700007700777777747775555574737777777473722700747377777077,"[4, 5]",0.2525406504065041,1.01,1.4800000000000002,8.0,18.0,30.0,55.0
0000070000000000000000000000000000000000700777777777774444702277777777777007333770777777770075555570,"[3, 2]",0.2051625784369652,2.84,1.8,21.0,35.0,50.0,69.0
0000070000000000000000000000000010000000700777777777774444702277777777777007333770777777770075555570,"[3, 1]",0.3518698734881134,1.28,1.7300000000000002,15.0,27.0,39.0,56.0
